,all_text_data,len
624,"[2745, 102, 1049, 1012, 102, 2585, 102, 16660, 102]",9
625,"[20966, 102, 8040, 8747, 2075, 102, 16660, 102]",8
626,"[11237, 102, 17377, 102, 1010, 102, 10117, 102, 3779, 102, 1010, 102, 2798, 102, 1040, 1012, 102, 13675, 27869, 102, 1010, 102, 19163, 19834, 102, 14021, 2912, 11837, 10513, 2243, 102, 1010, 102, 6291, 102, 14690, 22842, 3600, 102, 16660, 102]",41
627,"[16660, 102, 16660, 102]",4
628,"[23205, 2891, 102, 5003, 5302, 15859, 2015, 102, 1010, 102, 12022, 102, 9327, 102, 1010, 102, 15953, 2015, 102, 13008, 9032, 2015, 102, 1010, 102, 9805, 7959, 2072, 102, 20216, 102, 16660, 102]",33
629,"[1038, 1012, 102, 2288, 11512, 2078, 102, 1010, 102, 1037, 1012, 102, 28144, 6030, 21128, 102, 1010, 102, 1043, 1012, 102, 24188, 12083, 5498, 102, 1010, 102, 4787, 102, 5292, 5677, 2571, 102, 1010, 102, 1044, 1012, 102, 13433, 5831, 10521, 102, 1010, 102, 8709, 102, 4078, 26029, 2102, 102, 1010, 102, 2957, 102, 24646, 5753, 102, 1010, 102, 1052, 1012, 102, 10384, 3406, 6392, 102, 1010, 102, 1039, 1012, 102, 5292, 9354, 4183, 3678, 102, 1010, 102, 1056, 1012, 102, 1054, 1012, 102, 25542, 102, 1010, 102, 9395, 102, 1041, 1012, 102, 12211, 10179, 10431, 102, 1010, 102, 16216, 4103, 102, 1047, 1012, 102, 8026, 25518, 102, 1010, 102, 1040, 1012, 102, 18414, 8428, 102, 1010, 102, 1037, 1012, 102, 6090, 2696, 5831, 102, 1010, 102, 1049, 1012, 102, 1037, 1012, 102, 17595, 5753, 102, 1010, 102, 1041, 1012, 102, 3449, 29218, 5886, 3695, 2226, 102, 1010, 102, 24471, 2015, 102, 4241, 3089, 2290, 102, 1010, 102, 1056, 1012, 102, 8840, 20806, 4590, 102, 1010, 102, 2848, 102, 29525, 3775, 4590, 102, 1010, 102, 1040, 1012, 102, 15536, 2229, 5804, 102, 1010, 102, 21183, 2063, 102, 2852, 15937, 20590, 102, 16660, 102]",193
630,"[27005, 2078, 1011, 3389, 102, 9092, 102, 1010, 102, 15898, 102, 7632, 2319, 102, 2175, 2232, 102, 1010, 102, 3841, 2290, 102, 5413, 102, 1051, 10448, 102, 1058, 6392, 2497, 102]",31
631,"[16660, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",9
632,"[16660, 102, 16660, 102]",4
633,"[5212, 102, 24890, 102, 1010, 102, 2033, 21886, 102, 1037, 1012, 102, 7890, 102, 1010, 102, 17027, 9688, 6673, 102, 14115, 2078, 102, 1010, 102, 3312, 102, 1049, 1012, 102, 25038, 8602, 102, 9033, 21693, 7716, 102, 3034, 102]",39
634,"[2848, 102, 2084, 19946, 102, 1010, 102, 6972, 102, 15597, 102, 1010, 102, 5199, 102, 20441, 6238, 102, 9033, 21693, 7716, 102, 2501, 102]",24
635,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
636,"[16660, 102, 16660, 102]",4
637,"[16660, 102, 16660, 102]",4
638,"[16660, 102, 16660, 102]",4
639,"[15954, 102, 3335, 12676, 4246, 102, 1010, 102, 4698, 102, 2433, 5555, 102, 1010, 102, 7003, 102, 8738, 7849, 102, 24665, 23884, 2099, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",38
640,"[2745, 102, 2962, 10024, 5484, 102, 1010, 102, 3103, 6590, 102, 7354, 4213, 5856, 102, 16660, 102]",17
641,"[16660, 102, 1058, 6392, 2497, 102]",6
642,"[16660, 102, 16660, 102]",4
643,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
644,"[16660, 102, 16660, 102]",4
645,"[15953, 2015, 102, 13008, 9032, 2015, 102, 1010, 102, 9805, 7959, 2072, 102, 20216, 102, 1010, 102, 18816, 5063, 2863, 2080, 102, 21882, 102, 1058, 6392, 2497, 102]",28
646,"[1049, 1012, 102, 24763, 2099, 102, 11472, 6342, 102, 9033, 21693, 7716, 102, 2501, 102]",15
647,"[3581, 102, 2158, 6030, 102, 16660, 102]",7
648,"[14174, 102, 2012, 10431, 2072, 102, 1010, 102, 14174, 102, 21442, 4818, 3527, 102, 1010, 102, 8879, 102, 21877, 27108, 5643, 102, 1010, 102, 8879, 102, 20201, 10111, 102, 1010, 102, 27699, 3619, 2389, 22879, 5686, 102, 21340, 102, 16660, 102]",41
649,"[16660, 102, 16660, 102]",4
650,"[3782, 102, 17642, 102, 16660, 102]",6
651,"[16660, 102, 16660, 102]",4
652,"[13619, 8977, 102, 13008, 19648, 12693, 25690, 2226, 102, 1010, 102, 17286, 102, 8691, 102, 1010, 102, 7673, 102, 15536, 9527, 102, 1010, 102, 10799, 102, 1040, 1012, 102, 17359, 12624, 102, 1010, 102, 10590, 102, 7439, 1011, 25601, 102, 1010, 102, 5163, 102, 3163, 102, 9033, 21693, 7716, 102, 3034, 102]",52
653,"[12022, 102, 10546, 102, 1010, 102, 8856, 102, 1037, 1012, 102, 5811, 102, 1010, 102, 12470, 102, 16216, 8093, 3489, 102, 16660, 102]",23
654,"[3656, 102, 1037, 1012, 102, 2019, 17417, 5302, 2615, 102, 9033, 21693, 7716, 102, 2501, 102]",16
655,"[23264, 102, 22794, 2226, 102, 8840, 2080, 102, 1010, 102, 7673, 102, 15536, 9527, 102, 1010, 102, 3782, 102, 19330, 7106, 102, 16660, 102]",24
656,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
657,"[16660, 102, 1058, 6392, 2497, 102]",6
658,"[16660, 102, 16660, 102]",4
659,"[2928, 102, 1054, 1012, 102, 10722, 26328, 102, 1010, 102, 2585, 102, 1038, 1012, 102, 8840, 11368, 102, 16660, 102]",20
660,"[2198, 102, 1043, 1012, 102, 8099, 102, 1010, 102, 2585, 102, 1037, 1012, 102, 4330, 102, 1010, 102, 7354, 2497, 5558, 2102, 102, 1055, 1012, 102, 18887, 102, 1058, 6392, 2497, 102]",32
661,"[1062, 1012, 102, 21442, 2389, 102, 11472, 6499, 7677, 23296, 2226, 102, 1010, 102, 2000, 27887, 102, 8945, 2480, 20718, 102, 16660, 102]",23
662,"[12411, 2050, 102, 27617, 2389, 102, 12098, 26787, 2099, 102, 1010, 102, 2004, 19042, 102, 3899, 6305, 102, 16660, 102]",20
663,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
664,"[16660, 102, 1058, 6392, 2497, 102]",6
665,"[2848, 102, 1046, 1012, 102, 22996, 102, 1010, 102, 26008, 4095, 102, 29542, 13476, 102, 1010, 102, 6128, 102, 11382, 11795, 2319, 102, 16660, 102]",25
666,"[1029, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",9
667,"[3744, 1011, 12776, 102, 15030, 24619, 102, 16660, 102]",9
668,"[15954, 102, 11122, 102, 1010, 102, 6249, 102, 22822, 4502, 2378, 102, 1010, 102, 3744, 1011, 8173, 102, 13433, 3619, 102, 1010, 102, 3744, 102, 10768, 22155, 102, 16660, 102]",30
669,"[9617, 2102, 102, 1041, 21095, 102, 1010, 102, 2000, 3567, 102, 20359, 102, 16660, 102]",15
670,"[16660, 102, 16660, 102]",4
671,"[16660, 102, 16660, 102]",4
672,"[2848, 102, 1039, 1012, 102, 18343, 5804, 102, 1010, 102, 7014, 3981, 102, 8040, 26837, 4779, 102, 1010, 102, 2745, 102, 4828, 7245, 2884, 102, 1010, 102, 6417, 102, 16405, 13687, 15249, 102, 9033, 21693, 7716, 102, 2501, 102]",39
673,"[3744, 8034, 102, 17137, 5104, 102, 1010, 102, 8856, 102, 10389, 102, 1010, 102, 10590, 102, 7439, 1011, 25601, 102, 16660, 102]",22
674,"[16660, 102, 16660, 102]",4
675,"[3235, 102, 12170, 2818, 3917, 102, 1010, 102, 10488, 2063, 102, 7367, 3351, 2615, 102, 1010, 102, 1046, 1012, 102, 6506, 102, 15634, 102, 9033, 21693, 7716, 102, 2501, 102]",30
676,"[16660, 102, 16660, 102]",4
677,"[16660, 102, 1058, 6392, 2497, 102]",6
678,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
679,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
680,"[16660, 102, 16660, 102]",4
681,"[9805, 7959, 2072, 102, 20216, 102, 1010, 102, 15953, 2015, 102, 13008, 9032, 2015, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",29
682,"[16660, 102, 16660, 102]",4
683,"[16660, 102, 16660, 102]",4
684,"[9617, 9153, 18719, 2050, 102, 9932, 10278, 8978, 102, 1010, 102, 12470, 102, 16216, 8093, 3489, 102, 9033, 21693, 7716, 102, 2501, 102]",23
685,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
686,"[17153, 16173, 102, 9790, 2140, 102, 1010, 102, 19523, 20552, 102, 2146, 102, 1058, 6392, 2497, 102]",17
687,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
688,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
689,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
690,"[3124, 102, 1049, 1012, 102, 8840, 13890, 102, 1010, 102, 2585, 102, 1046, 1012, 102, 24903, 12474, 102, 1010, 102, 18816, 5063, 102, 11320, 2080, 102, 1010, 102, 10799, 102, 1042, 1012, 102, 6583, 18533, 2239, 102, 1010, 102, 20979, 102, 9327, 102, 16660, 102]",45
691,"[17710, 2863, 29278, 102, 21728, 2078, 16050, 102, 1010, 102, 26445, 2102, 102, 1052, 1012, 102, 2016, 2705, 102, 9033, 21693, 7716, 102, 2501, 102]",25
692,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
693,"[17002, 102, 8607, 102, 16660, 102]",6
694,"[7112, 102, 1040, 1012, 102, 23257, 102, 1010, 102, 2032, 6962, 6979, 102, 8254, 3270, 102, 1010, 102, 2745, 102, 7104, 102, 1058, 6392, 2497, 102]",26
695,"[23030, 102, 15159, 102, 1010, 102, 21982, 102, 6583, 25547, 6894, 102, 1010, 102, 15604, 102, 2005, 3669, 13793, 102, 1010, 102, 10958, 10270, 102, 7530, 28120, 102, 9535, 2075, 102, 16660, 102]",33
696,"[2004, 19042, 102, 3899, 6305, 102, 16660, 102]",8
697,"[23731, 22879, 4048, 102, 11748, 20470, 28006, 3490, 102, 1010, 102, 3817, 102, 6437, 102, 1010, 102, 24547, 3593, 102, 1043, 1012, 102, 2024, 2546, 102, 16660, 102]",28
698,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
699,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
700,"[23856, 23243, 102, 14115, 5302, 15788, 25667, 102, 1010, 102, 6796, 102, 1062, 20891, 2140, 102, 1010, 102, 23752, 102, 28528, 102, 16660, 102]",24
701,"[16660, 102, 1058, 6392, 2497, 102]",6
702,"[16660, 102, 16660, 102]",4
703,"[1037, 1012, 102, 1054, 1012, 102, 15876, 17753, 102, 1010, 102, 28684, 2078, 102, 1044, 1012, 102, 22190, 4143, 2094, 102, 1010, 102, 1049, 1012, 102, 1059, 1012, 102, 4408, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",45
704,"[1049, 1012, 102, 24763, 2099, 102, 11472, 6342, 102, 9033, 21693, 7716, 102, 2501, 102]",15
705,"[16660, 102, 16660, 102]",4
706,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
707,"[17768, 6979, 102, 14115, 23017, 2078, 102, 1010, 102, 13619, 8977, 102, 1041, 1012, 102, 22834, 11639, 28173, 2015, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",34
708,"[5545, 102, 1044, 1012, 102, 24654, 3511, 102, 1010, 102, 19935, 9050, 7911, 2213, 102, 2002, 13837, 102, 9033, 21693, 7716, 102, 2501, 102]",24
709,"[8675, 1011, 7842, 2063, 102, 4231, 102, 1010, 102, 2402, 1011, 12849, 2080, 102, 3389, 102, 1010, 102, 6335, 1011, 6300, 4747, 102, 2299, 102, 1010, 102, 18712, 2226, 1011, 2402, 102, 1059, 18003, 102, 16660, 102]",37
710,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
711,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
712,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
713,"[8117, 2891, 102, 1050, 1012, 102, 11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 10852, 102, 1038, 1012, 102, 22194, 102, 1058, 6392, 2497, 102]",25
714,"[2848, 102, 1046, 1012, 102, 1044, 1012, 102, 2332, 102, 1010, 102, 5655, 102, 1047, 1012, 102, 2375, 4063, 102, 16660, 102]",22
715,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
716,"[2585, 102, 1056, 1012, 102, 8607, 102, 1010, 102, 16475, 9953, 102, 11968, 5937, 2232, 102, 1010, 102, 2745, 102, 1046, 1012, 102, 5951, 102, 16660, 102]",27
717,"[16660, 102, 16660, 102]",4
718,"[11948, 4402, 2615, 102, 20710, 3406, 5856, 102, 1010, 102, 8117, 2891, 102, 1050, 1012, 102, 11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 18712, 8557, 6559, 102, 11895, 2213, 102, 1010, 102, 10556, 20668, 5480, 102, 15775, 22272, 8237, 3775, 102, 16660, 102]",44
719,"[4901, 102, 8802, 1011, 14684, 2319, 102, 11132, 102, 1010, 102, 7367, 5575, 1011, 2180, 102, 1044, 16600, 102, 16660, 102]",21
720,"[5912, 102, 2273, 5280, 3540, 102, 4717, 2891, 102, 1010, 102, 17286, 102, 2726, 102, 1010, 102, 14833, 102, 6211, 102, 1010, 102, 8852, 102, 2139, 19310, 4135, 2818, 102, 1010, 102, 21432, 102, 10210, 11624, 5654, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",45
721,"[6394, 2232, 102, 6422, 5498, 102, 9033, 21693, 7716, 102, 2501, 102]",12
722,"[16660, 102, 16660, 102]",4
723,"[16660, 102, 16660, 102]",4
724,"[16660, 102, 1058, 6392, 2497, 102]",6
725,"[16660, 102, 16660, 102]",4
726,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
727,"[10799, 102, 1042, 1012, 102, 6583, 18533, 2239, 102, 1010, 102, 2358, 8609, 2483, 102, 6819, 23296, 3022, 102, 16660, 102]",21
728,"[10598, 102, 12849, 13620, 102, 16660, 102]",7
729,"[16660, 102, 1058, 6392, 2497, 102]",6
730,"[3581, 102, 1043, 1012, 102, 2175, 11031, 9777, 102, 16660, 102]",11
731,"[16847, 102, 12849, 10820, 102, 1010, 102, 5622, 3366, 102, 2131, 16506, 102, 1010, 102, 6425, 102, 4708, 2906, 102, 16660, 102]",22
732,"[27834, 102, 7842, 19901, 102, 1010, 102, 9158, 102, 2139, 102, 26135, 102, 2128, 10431, 3207, 102, 1058, 6392, 2497, 102]",21
733,"[7112, 102, 1046, 1012, 102, 4315, 9232, 102, 1058, 6392, 2497, 102]",12
734,"[16660, 102, 16660, 102]",4
735,"[16660, 102, 1058, 6392, 2497, 102]",6
736,"[8529, 9953, 9028, 102, 2154, 2389, 102, 1010, 102, 11861, 1011, 9610, 2368, 102, 1010, 102, 10413, 102, 14753, 10128, 10450, 102, 1010, 102, 25616, 102, 14124, 3775, 102, 16660, 102]",31
737,"[2079, 4948, 102, 18672, 6633, 102, 1010, 102, 5185, 25632, 102, 7367, 7377, 13626, 2072, 102, 1010, 102, 17002, 102, 4116, 102, 8802, 102, 1058, 6392, 2497, 102]",28
738,"[13619, 23057, 102, 22939, 2080, 102, 1010, 102, 4291, 19792, 102, 11320, 102, 1010, 102, 16729, 21600, 2075, 102, 23401, 102, 1010, 102, 2299, 3436, 102, 8802, 102, 16660, 102]",30
739,"[27006, 102, 1059, 1012, 102, 13619, 102, 1010, 102, 10590, 102, 7439, 1011, 25601, 102, 9033, 21693, 7716, 102, 2501, 102]",21
740,"[16660, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",9
741,"[16660, 102, 16660, 102]",4
742,"[27699, 3619, 2389, 22879, 5686, 102, 21340, 102, 1010, 102, 14174, 102, 21442, 4818, 3527, 102, 1010, 102, 17956, 102, 16137, 6895, 102, 1010, 102, 14174, 102, 2012, 10431, 2072, 102, 1010, 102, 12574, 102, 8254, 5280, 2072, 102, 16660, 102]",41
743,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
744,"[16660, 102, 16660, 102]",4
745,"[12234, 102, 14383, 102, 1010, 102, 14255, 4140, 2099, 102, 18214, 2243, 102, 1010, 102, 2061, 27417, 102, 15775, 22272, 8237, 3775, 102, 9033, 21693, 7716, 102, 3034, 102]",29
746,"[9965, 102, 1048, 1012, 102, 25072, 102, 1010, 102, 4463, 102, 11338, 6979, 5603, 102, 1010, 102, 21747, 102, 11113, 4221, 5092, 5313, 102, 1010, 102, 13282, 9688, 102, 11320, 2080, 102, 1010, 102, 18887, 102, 10164, 14672, 2078, 102, 1010, 102, 17488, 5802, 102, 24209, 12054, 102, 1010, 102, 10799, 102, 1040, 1012, 102, 17359, 12624, 102, 1010, 102, 6060, 102, 17765, 102, 1010, 102, 9395, 102, 2314, 2080, 102, 1010, 102, 7673, 102, 15536, 9527, 102, 1010, 102, 17917, 3388, 4135, 9057, 102, 25397, 4492, 102, 1010, 102, 4901, 102, 22996, 102, 9033, 21693, 7716, 102, 3034, 102]",100
747,"[16660, 102, 16660, 102]",4
748,"[24348, 102, 1037, 1012, 102, 2175, 3468, 102, 1010, 102, 2585, 102, 2139, 102, 20996, 5397, 102, 9033, 21693, 7716, 102, 2501, 102]",23
749,"[3581, 102, 25866, 5804, 102, 1058, 6392, 2497, 102]",9
750,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
751,"[16660, 102, 16660, 102]",4
752,"[16660, 102, 16660, 102]",4
753,"[16660, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",9
754,"[18712, 8557, 6559, 102, 11895, 2213, 102, 1010, 102, 11948, 4402, 2615, 102, 20710, 3406, 5856, 102, 1010, 102, 8117, 2891, 102, 1050, 1012, 102, 11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 5185, 25632, 102, 14115, 26760, 24079, 102, 16660, 102]",42
755,"[16660, 102, 16660, 102]",4
756,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
757,"[16660, 102, 16660, 102]",4
758,"[11721, 4305, 102, 4372, 7629, 102, 1010, 102, 21146, 2072, 102, 16216, 3567, 102, 1010, 102, 3690, 2078, 102, 5340, 2239, 102, 1010, 102, 21146, 5313, 102, 18243, 102, 9033, 21693, 7716, 102, 3034, 102]",35
759,"[20216, 3385, 2290, 102, 1010, 102, 4459, 102, 1043, 1012, 102, 1041, 6799, 102, 1010, 102, 8856, 102, 1039, 1012, 102, 9574, 102, 9033, 21693, 7716, 102, 2501, 102]",29
760,"[19618, 102, 11498, 15853, 5428, 102, 1010, 102, 10356, 2080, 102, 25312, 16451, 11475, 102, 1010, 102, 19618, 102, 8292, 3089, 102, 1058, 6392, 2497, 102]",26
761,"[23205, 2891, 102, 13173, 7054, 3490, 10521, 102, 1010, 102, 3581, 102, 13456, 4817, 102, 1010, 102, 5199, 2891, 102, 1047, 1012, 102, 5271, 2483, 102, 1010, 102, 12794, 102, 26367, 102, 1010, 102, 2728, 102, 21713, 2243, 102, 1010, 102, 16536, 102, 3449, 13778, 102, 1010, 102, 5285, 5484, 102, 2928, 2140, 102, 1010, 102, 8262, 102, 10356, 9912, 102, 1010, 102, 10488, 2015, 102, 24529, 10054, 102, 16660, 102]",71
762,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
763,"[16660, 102, 16660, 102]",4
764,"[15262, 102, 23701, 1011, 18178, 2063, 102, 11865, 102, 1010, 102, 2332, 102, 11320, 2213, 102, 22632, 102, 16660, 102]",20
765,"[16660, 102, 16660, 102]",4
766,"[10768, 2890, 13820, 2239, 102, 6517, 3089, 102, 1010, 102, 2474, 5705, 102, 1058, 1012, 102, 1055, 1012, 102, 2474, 5705, 13890, 2319, 102, 1010, 102, 1045, 10532, 102, 1050, 1012, 102, 4942, 14672, 11148, 102, 16660, 102]",38
767,"[2019, 10932, 102, 2079, 2319, 102, 1010, 102, 7707, 102, 15586, 2015, 102, 1010, 102, 2632, 2239, 102, 1061, 1012, 102, 13084, 10736, 102, 16660, 102]",26
768,"[7638, 102, 1056, 1012, 102, 12835, 102, 1010, 102, 2703, 102, 18454, 2213, 102, 16660, 102]",16
769,"[16660, 102, 1058, 6392, 2497, 102]",6
770,"[7673, 102, 15536, 9527, 102, 16660, 102]",7
771,"[16660, 102, 16660, 102]",4
772,"[23205, 2891, 102, 5003, 5302, 15859, 2015, 102, 1010, 102, 15953, 2015, 102, 13008, 9032, 2015, 102, 1010, 102, 12436, 27572, 2483, 102, 3972, 2483, 102, 16660, 102]",28
773,"[12574, 102, 15548, 16835, 102, 1010, 102, 14841, 12871, 2532, 102, 4937, 2906, 6895, 102, 9033, 21693, 7716, 102, 3034, 102]",21
774,"[21432, 102, 10210, 11624, 5654, 102, 1010, 102, 2745, 102, 22770, 24066, 2063, 102, 16660, 102]",16
775,"[2004, 19042, 102, 3899, 6305, 102, 16660, 102]",8
776,"[19004, 102, 21146, 2080, 102, 1010, 102, 11409, 102, 22720, 102, 1010, 102, 15775, 16872, 2906, 102, 28516, 6777, 102, 1010, 102, 24120, 15985, 102, 17137, 12274, 12617, 18426, 6444, 102, 9033, 21693, 7716, 102, 3034, 102]",37
777,"[2957, 102, 1056, 1012, 102, 1055, 3630, 2094, 19673, 102, 16660, 102]",12
778,"[16660, 102, 16660, 102]",4
779,"[16660, 102, 1058, 6392, 2497, 102]",6
780,"[16660, 102, 16660, 102]",4
781,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
782,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
783,"[1049, 1012, 102, 4922, 102, 3766, 102, 1010, 102, 5879, 102, 1059, 1012, 102, 6986, 2239, 102, 1010, 102, 4080, 102, 11586, 2078, 102, 1010, 102, 3814, 102, 1048, 1012, 102, 3347, 3900, 102, 1010, 102, 24892, 102, 1037, 1012, 102, 1037, 1012, 102, 20863, 5685, 2229, 102, 1058, 6392, 2497, 102]",52
784,"[16660, 102, 1058, 6392, 2497, 102]",6
785,"[16660, 102, 16660, 102]",4
786,"[9498, 9953, 102, 10871, 20136, 16921, 102, 1010, 102, 1039, 1012, 102, 18529, 102, 1010, 102, 6554, 102, 2829, 102, 1010, 102, 24811, 102, 14255, 10404, 9953, 102, 1010, 102, 2033, 14227, 3388, 102, 12456, 3170, 2140, 102, 1010, 102, 4291, 6968, 102, 15854, 102, 1010, 102, 18816, 5063, 102, 11320, 2080, 102, 1010, 102, 5503, 102, 1043, 1012, 102, 12110, 102, 9033, 21693, 7716, 102, 3034, 102]",68
787,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
788,"[5203, 102, 5085, 102, 1010, 102, 13389, 102, 12849, 12789, 9102, 102, 1058, 6392, 2497, 102]",16
789,"[6583, 14454, 102, 1054, 1012, 102, 4205, 102, 1010, 102, 6300, 20844, 102, 2748, 3270, 102, 16660, 102]",18
790,"[16660, 102, 16660, 102]",4
791,"[16660, 102, 16660, 102]",4
792,"[11810, 6806, 2080, 102, 16480, 102, 1010, 102, 10590, 102, 7439, 1011, 25601, 102, 9033, 21693, 7716, 102, 3034, 102]",20
793,"[2888, 102, 1042, 1012, 102, 12849, 15265, 102, 16660, 102]",10
794,"[5696, 102, 1054, 1012, 102, 8809, 102, 1010, 102, 4828, 2891, 102, 6904, 23743, 3215, 2891, 102, 16660, 102]",19
795,"[16660, 102, 16660, 102]",4
796,"[16660, 102, 16660, 102]",4
797,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
798,"[12316, 17583, 102, 15990, 102, 1010, 102, 26008, 4095, 102, 29542, 13476, 102, 1010, 102, 26445, 2102, 102, 2061, 20799, 102, 16660, 102]",23
799,"[4172, 102, 20996, 17854, 7361, 28262, 102, 1010, 102, 13619, 8977, 102, 12849, 3775, 10521, 102, 9033, 21693, 7716, 102, 3034, 102]",22
800,"[16660, 102, 1058, 6392, 2497, 102]",6
801,"[3235, 102, 24665, 11631, 2063, 102, 16660, 102]",8
802,"[16660, 102, 16660, 102]",4
803,"[9448, 102, 1049, 1012, 102, 12170, 18689, 102, 16660, 102]",10
804,"[8292, 7629, 102, 11472, 9126, 102, 1010, 102, 8292, 2213, 102, 23408, 7389, 4305, 2571, 2243, 102, 1010, 102, 9805, 5705, 2884, 102, 2360, 11528, 102, 1010, 102, 6335, 5484, 102, 12456, 18447, 3022, 102, 1010, 102, 19214, 3401, 2213, 102, 13007, 4817, 102, 12098, 26787, 2099, 102, 1010, 102, 2033, 14227, 3388, 102, 12456, 3170, 2140, 102, 1010, 102, 9092, 11246, 102, 3100, 102, 1010, 102, 6335, 5484, 102, 4241, 7946, 6977, 102, 1010, 102, 2004, 19042, 102, 3899, 6305, 102, 9033, 21693, 7716, 102, 3034, 102]",88
805,"[8861, 102, 1052, 1012, 102, 18646, 102, 1010, 102, 8923, 102, 9959, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",20
806,"[7871, 2378, 102, 15315, 12083, 2483, 4371, 10344, 102, 1010, 102, 4754, 102, 11748, 24979, 2666, 2480, 102, 16660, 102]",20
807,"[16660, 102, 1058, 6392, 2497, 102]",6
808,"[16660, 102, 16660, 102]",4
809,"[16660, 102, 1058, 6392, 2497, 102]",6
810,"[2745, 102, 1046, 1012, 102, 5951, 102, 16660, 102]",9
811,"[2728, 102, 22131, 102, 1010, 102, 6446, 1011, 17095, 102, 9298, 24068, 102, 1010, 102, 6159, 102, 7632, 25832, 2319, 102, 16660, 102]",23
812,"[18712, 2226, 1011, 2402, 102, 1059, 18003, 102, 1010, 102, 8675, 1011, 7842, 2063, 102, 4231, 102, 1010, 102, 6335, 1011, 6300, 4747, 102, 2299, 102, 1010, 102, 6369, 102, 7570, 102, 3389, 102, 16660, 102]",36
813,"[16660, 102, 16660, 102]",4
814,"[2632, 2239, 102, 1061, 1012, 102, 12767, 102, 1058, 6392, 2497, 102]",12
815,"[16660, 102, 16660, 102]",4
816,"[13479, 102, 8670, 20395, 2099, 102, 19960, 17166, 2015, 102, 1010, 102, 27596, 102, 14255, 6072, 102, 16660, 102]",19
817,"[16660, 102, 16660, 102]",4
818,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
819,"[16660, 102, 1058, 6392, 2497, 102]",6
820,"[16660, 102, 16660, 102]",4
821,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
822,"[18712, 29147, 2072, 102, 7632, 14660, 102, 1010, 102, 10930, 17426, 10050, 102, 18820, 102, 1010, 102, 19181, 1011, 25353, 2319, 102, 5622, 102, 1010, 102, 1047, 1012, 102, 7367, 15472, 6968, 102, 2064, 7847, 102, 1058, 6392, 2497, 102]",40
823,"[11023, 102, 13569, 28281, 102, 1010, 102, 22548, 102, 1037, 1012, 102, 4315, 2099, 102, 1010, 102, 12277, 11319, 102, 22993, 6182, 2696, 102, 1058, 6392, 2497, 102, 1046, 1012, 102]",31
824,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
825,"[16660, 102, 16660, 102]",4
