,all_text_data,len
677,"[16660, 102, 16660, 102]",4
678,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
679,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
680,"[16660, 102, 16660, 102]",4
681,"[20948, 102, 1010, 102, 11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 1054, 102, 20710, 3406, 5856, 102, 16660, 102]",20
682,"[16660, 102, 16660, 102]",4
683,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
684,"[1038, 102, 4748, 2884, 4059, 102, 1010, 102, 1038, 102, 10556, 2080, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 16660, 102]",23
685,"[16660, 102, 16660, 102]",4
686,"[23641, 102, 1010, 102, 13084, 10736, 102, 1010, 102, 2057, 6392, 102, 9033, 21693, 7716, 102, 3034, 102]",18
687,"[16660, 102, 16660, 102]",4
688,"[1039, 102, 14891, 22254, 2080, 1011, 4190, 10980, 102, 1010, 102, 26645, 102, 16660, 102]",15
689,"[16660, 102, 16660, 102]",4
690,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
691,"[1054, 102, 25818, 4143, 1011, 20356, 102, 1010, 102, 1043, 102, 23524, 102, 9033, 21693, 7716, 102, 2501, 102]",19
692,"[1041, 102, 11462, 102, 1010, 102, 21500, 11795, 3334, 102, 9033, 21693, 7716, 102, 2501, 102]",16
693,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
694,"[10653, 102, 16660, 102]",4
695,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
696,"[16660, 102, 16660, 102]",4
697,"[1039, 102, 18529, 102, 9033, 21693, 7716, 102, 3034, 102]",10
698,"[16660, 102, 16660, 102]",4
699,"[1052, 102, 10556, 19666, 2483, 102, 1010, 102, 13008, 9032, 2015, 102, 16660, 102]",14
700,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
701,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
702,"[16660, 102, 16660, 102]",4
703,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
704,"[1054, 102, 16322, 102, 1010, 102, 1054, 102, 13870, 102, 1010, 102, 12849, 22842, 2140, 102, 1010, 102, 1039, 102, 20996, 28143, 2099, 102, 1010, 102, 1052, 102, 18343, 5804, 102, 1010, 102, 26679, 9834, 102, 1010, 102, 1054, 102, 4190, 4017, 102, 1010, 102, 1047, 102, 1062, 4313, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",57
705,"[16660, 102, 16660, 102]",4
706,"[12675, 2594, 102, 1010, 102, 1041, 102, 4079, 102, 9033, 21693, 7716, 102, 2501, 102]",15
707,"[16660, 102, 16660, 102]",4
708,"[16768, 102, 1010, 102, 1047, 102, 4202, 102, 1010, 102, 13970, 2080, 102, 9033, 21693, 7716, 102, 2501, 102]",19
709,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
710,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
711,"[16660, 102, 16660, 102]",4
712,"[1047, 102, 13173, 22172, 4183, 9488, 2226, 102, 1010, 102, 1046, 102, 7482, 102, 16660, 102]",16
713,"[16660, 102, 16660, 102]",4
714,"[16660, 102, 16660, 102]",4
715,"[16660, 102, 16660, 102]",4
716,"[29542, 13476, 102, 1010, 102, 15775, 6784, 24572, 2072, 102, 1010, 102, 1058, 102, 27544, 24322, 3148, 102, 16660, 102]",20
717,"[1047, 102, 14535, 4877, 102, 16660, 102]",7
718,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
719,"[16660, 102, 16660, 102]",4
720,"[22834, 11639, 28173, 2015, 102, 16660, 102]",7
721,"[16660, 102, 16660, 102]",4
722,"[16660, 102, 16660, 102]",4
723,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
724,"[1060, 102, 18816, 2319, 102, 16660, 102]",7
725,"[26645, 102, 1010, 102, 1054, 102, 12943, 2906, 13476, 102, 16660, 102]",12
726,"[1047, 102, 2079, 2319, 102, 1010, 102, 1039, 102, 20228, 15593, 4630, 102, 1010, 102, 1038, 102, 14021, 2638, 18688, 2386, 102, 1010, 102, 7987, 4609, 2015, 102, 9033, 21693, 7716, 102, 2501, 102]",34
727,"[1052, 102, 12997, 17166, 7315, 102, 1010, 102, 1048, 102, 24665, 12462, 3630, 102, 1010, 102, 7842, 3511, 2072, 102, 16660, 102]",22
728,"[1054, 102, 12835, 102, 1010, 102, 10304, 102, 1010, 102, 18208, 102, 16660, 102]",14
729,"[18646, 102, 1010, 102, 1048, 102, 2154, 2078, 29753, 2015, 102, 1010, 102, 5207, 102, 1010, 102, 6140, 9351, 2483, 102, 1010, 102, 22186, 102, 9033, 21693, 7716, 102, 2501, 102]",31
730,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
731,"[1047, 102, 9574, 102, 1010, 102, 1041, 6799, 102, 1010, 102, 9033, 21693, 7716, 102, 2501, 102]",17
732,"[1041, 102, 17710, 8649, 2232, 102, 1010, 102, 1047, 102, 15775, 22272, 8237, 3775, 102, 1010, 102, 2033, 8093, 4140, 2527, 102, 1010, 102, 18183, 13471, 2072, 102, 16660, 102]",30
733,"[17000, 102, 1010, 102, 2273, 9247, 11597, 102, 1010, 102, 13005, 102, 9033, 21693, 7716, 102, 2501, 102]",18
734,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
735,"[16660, 102, 16660, 102]",4
736,"[15775, 24281, 5369, 102, 1010, 102, 3336, 102, 1010, 102, 1046, 102, 6300, 2080, 102, 16660, 102]",17
737,"[7148, 7231, 6894, 102, 1010, 102, 2022, 10431, 5403, 2243, 102, 1010, 102, 1048, 102, 9543, 5498, 3490, 102, 9033, 21693, 7716, 102, 2501, 102]",25
738,"[16660, 102, 16660, 102]",4
739,"[16660, 102, 16660, 102]",4
740,"[9809, 102, 1010, 102, 21146, 7377, 102, 9033, 21693, 7716, 102, 3034, 102]",13
741,"[16660, 102, 16660, 102]",4
742,"[16660, 102, 16660, 102]",4
743,"[1044, 102, 1047, 7373, 12439, 102, 1010, 102, 1049, 23925, 10820, 102, 1010, 102, 1052, 29760, 2102, 3489, 102, 1010, 102, 7367, 3593, 2140, 102, 16660, 102]",27
744,"[27133, 102, 1010, 102, 28516, 6290, 102, 1010, 102, 3802, 12426, 2078, 102, 1010, 102, 8038, 5753, 6673, 1011, 5292, 3511, 102, 9033, 21693, 7716, 102, 3034, 102]",28
745,"[16660, 102, 16660, 102]",4
746,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
747,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
748,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
749,"[1041, 102, 9092, 2378, 102, 1010, 102, 1054, 102, 28799, 2140, 102, 1010, 102, 1038, 102, 14021, 2638, 18688, 2386, 102, 9033, 21693, 7716, 102, 2501, 102]",27
750,"[1046, 102, 16216, 8093, 3489, 102, 1010, 102, 1042, 102, 12849, 6826, 102, 1010, 102, 5185, 12044, 2696, 3567, 102, 9033, 21693, 7716, 102, 3034, 102]",26
751,"[16660, 102, 16660, 102]",4
752,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
753,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
754,"[16660, 102, 16660, 102]",4
755,"[1039, 102, 8809, 102, 1010, 102, 1039, 102, 6904, 23743, 3215, 2891, 102, 9033, 21693, 7716, 102, 3034, 102]",19
756,"[8840, 11368, 102, 9033, 21693, 7716, 102, 3034, 102]",9
757,"[16660, 102, 16660, 102]",4
758,"[1046, 102, 2217, 3363, 102, 16660, 102]",7
759,"[1059, 102, 6845, 3695, 102, 1010, 102, 1046, 102, 25072, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 1010, 102, 1058, 102, 13638, 18393, 102, 9033, 21693, 7716, 102, 3034, 102]",32
760,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
761,"[4937, 2906, 6895, 102, 1010, 102, 1043, 102, 15548, 16835, 102, 9033, 21693, 7716, 102, 3034, 102]",17
762,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
763,"[1041, 102, 11132, 102, 1010, 102, 15898, 102, 1010, 102, 1048, 102, 11132, 102, 9033, 21693, 7716, 102, 3034, 102]",20
764,"[29062, 102, 9033, 21693, 7716, 102, 3034, 102]",8
765,"[1060, 102, 18816, 2319, 102, 16660, 102]",7
766,"[1038, 102, 16577, 102, 1010, 102, 11113, 4221, 5092, 5313, 102, 1010, 102, 1043, 102, 2522, 10609, 2050, 102, 1010, 102, 3653, 2850, 102, 9033, 21693, 7716, 102, 3034, 102]",30
767,"[16660, 102, 16660, 102]",4
768,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
769,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
770,"[1046, 102, 2821, 102, 1010, 102, 1047, 102, 23064, 102, 9033, 21693, 7716, 102, 3034, 102]",16
771,"[16660, 102, 16660, 102]",4
772,"[14115, 26760, 24079, 102, 1010, 102, 1054, 102, 20710, 3406, 5856, 102, 1010, 102, 1047, 102, 11895, 2213, 102, 9033, 21693, 7716, 102, 3034, 102]",25
773,"[3899, 6305, 102, 1010, 102, 12456, 3170, 2140, 102, 1010, 102, 1039, 102, 11472, 9126, 102, 1010, 102, 4241, 7946, 6977, 102, 16660, 102]",24
774,"[1047, 102, 6382, 22068, 16930, 102, 1010, 102, 1053, 102, 5622, 102, 1010, 102, 1039, 102, 18454, 2213, 102, 16660, 102]",21
775,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
776,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
777,"[10579, 102, 16660, 102]",4
778,"[15775, 6784, 26378, 102, 16660, 102]",6
779,"[9353, 8167, 3148, 102, 1010, 102, 1052, 102, 22194, 102, 1010, 102, 1058, 102, 13433, 8820, 2721, 102, 9033, 21693, 7716, 102, 3034, 102]",24
780,"[1042, 102, 11333, 3022, 102, 1010, 102, 1039, 102, 14891, 22254, 2080, 1011, 4190, 10980, 102, 9033, 21693, 7716, 102, 3034, 102]",22
781,"[1057, 102, 22770, 4590, 102, 1010, 102, 1046, 102, 20068, 15900, 102, 16660, 102]",14
782,"[16660, 102, 16660, 102]",4
783,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
784,"[23564, 18428, 19224, 8978, 2015, 102, 1010, 102, 1054, 102, 22329, 102, 1010, 102, 1043, 102, 5001, 2483, 102, 1010, 102, 1044, 102, 14255, 10404, 9953, 102, 1010, 102, 24471, 6790, 102, 16660, 102]",34
785,"[13619, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 9033, 21693, 7716, 102, 2501, 102]",16
786,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
787,"[2522, 24988, 102, 1010, 102, 2158, 12898, 24662, 102, 1010, 102, 21448, 28173, 2015, 102, 1010, 102, 12436, 18719, 23451, 7361, 28262, 102, 16660, 102]",25
788,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
789,"[16660, 102, 16660, 102]",4
790,"[16660, 102, 16660, 102]",4
791,"[16660, 102, 16660, 102]",4
792,"[16660, 102, 16660, 102]",4
793,"[1048, 102, 3769, 2050, 102, 1010, 102, 2139, 16446, 2818, 102, 1010, 102, 7842, 6979, 9077, 2102, 102, 1010, 102, 1058, 102, 9092, 10224, 102, 9033, 21693, 7716, 102, 3034, 102]",31
794,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
795,"[16660, 102, 16660, 102]",4
796,"[11721, 22911, 5369, 102, 1010, 102, 1050, 102, 7842, 13492, 7140, 2072, 102, 9033, 21693, 7716, 102, 2501, 102]",19
797,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
798,"[3899, 6305, 102, 1010, 102, 1039, 102, 26957, 2072, 102, 1010, 102, 1041, 102, 11382, 10415, 102, 1010, 102, 1043, 102, 1186, 27922, 2319, 102, 1010, 102, 1042, 102, 11472, 9336, 102, 1010, 102, 27617, 2389, 102, 1010, 102, 1039, 102, 23408, 7389, 4305, 2571, 2243, 102, 1010, 102, 1057, 102, 11085, 28775, 102, 1010, 102, 12098, 26787, 2099, 102, 1010, 102, 1052, 102, 12849, 5705, 2389, 102, 1010, 102, 1050, 102, 17710, 5332, 2213, 102, 1010, 102, 2158, 10841, 4819, 102, 16660, 102]",84
799,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
800,"[16660, 102, 16660, 102]",4
801,"[16660, 102, 16660, 102]",4
802,"[1044, 102, 21981, 26576, 4859, 102, 16660, 102]",8
803,"[12267, 5804, 102, 1010, 102, 1046, 102, 11417, 29746, 2368, 7959, 4877, 102, 1010, 102, 1043, 102, 2016, 9692, 4492, 102, 1010, 102, 1059, 102, 2180, 3678, 102, 1010, 102, 1043, 102, 11417, 5283, 2213, 102, 9033, 21693, 7716, 102, 3034, 102]",42
804,"[16660, 102, 16660, 102]",4
805,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
806,"[1047, 102, 1038, 29760, 14227, 102, 1010, 102, 10958, 24144, 102, 16660, 102]",13
807,"[1058, 102, 2030, 2401, 102, 1010, 102, 1186, 2480, 6342, 102, 1010, 102, 1052, 102, 1045, 25394, 25564, 2072, 102, 1010, 102, 11409, 102, 1010, 102, 1038, 102, 23711, 102, 9033, 21693, 7716, 102, 3034, 102]",36
808,"[1041, 102, 15544, 14728, 2140, 102, 1010, 102, 1039, 102, 6904, 23743, 3215, 2891, 102, 1010, 102, 1043, 102, 6080, 2121, 102, 1010, 102, 6583, 9354, 102, 9033, 21693, 7716, 102, 3034, 102]",33
809,"[12277, 102, 1010, 102, 14899, 6290, 102, 16660, 102]",9
810,"[1046, 102, 7658, 102, 1010, 102, 1046, 102, 26850, 102, 1010, 102, 18208, 102, 9033, 21693, 7716, 102, 3034, 102]",20
811,"[16660, 102, 16660, 102]",4
812,"[16660, 102, 16660, 102]",4
813,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
814,"[1052, 102, 21882, 6977, 102, 1010, 102, 1046, 102, 21291, 27110, 102, 1010, 102, 19219, 11650, 4819, 102, 1010, 102, 1043, 102, 1038, 8865, 4140, 2401, 102, 1010, 102, 8670, 4213, 102, 1010, 102, 7890, 102, 9033, 21693, 7716, 102, 3034, 102]",42
815,"[16660, 102, 16660, 102]",4
816,"[16660, 102, 16660, 102]",4
817,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
818,"[1043, 102, 8040, 7317, 4270, 3334, 102, 1010, 102, 2022, 25074, 2140, 102, 1010, 102, 1041, 102, 2002, 16284, 102, 1010, 102, 10210, 6494, 2818, 102, 1010, 102, 8040, 5886, 2121, 102, 1010, 102, 1059, 102, 20635, 102, 9033, 21693, 7716, 102, 2501, 102]",44
819,"[1054, 102, 5811, 102, 16660, 102]",6
820,"[16660, 102, 16660, 102]",4
821,"[16660, 102, 16660, 102]",4
822,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
823,"[1060, 102, 18816, 2319, 102, 16660, 102]",7
824,"[8802, 102, 1010, 102, 22939, 2080, 102, 1010, 102, 1044, 102, 11320, 102, 1010, 102, 1062, 102, 23401, 102, 9033, 21693, 7716, 102, 3034, 102]",25
825,"[1046, 102, 5553, 11483, 2243, 102, 9033, 21693, 7716, 102, 2501, 102]",12
826,"[16660, 102, 16660, 102]",4
827,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
828,"[16660, 102, 16660, 102]",4
829,"[15723, 3489, 102, 9033, 21693, 7716, 102, 2501, 102]",9
830,"[1044, 102, 14891, 11783, 3022, 102, 1010, 102, 17343, 10841, 102, 1010, 102, 21146, 7377, 102, 1010, 102, 1041, 102, 4079, 102, 16660, 102]",24
831,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
832,"[1059, 102, 5507, 10105, 102, 1010, 102, 29058, 102, 16660, 102]",11
833,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
834,"[1060, 102, 18816, 2319, 102, 9033, 21693, 7716, 102, 2501, 102]",11
835,"[1054, 102, 17765, 102, 1010, 102, 1046, 102, 15536, 9527, 102, 16660, 102]",13
836,"[25540, 3917, 2102, 102, 1010, 102, 1054, 102, 3221, 5524, 102, 1010, 102, 1059, 102, 17000, 102, 16660, 102]",19
837,"[9172, 1011, 10337, 102, 1010, 102, 1050, 102, 20996, 17854, 7361, 28262, 102, 9033, 21693, 7716, 102, 3034, 102]",19
838,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
839,"[16660, 102, 16660, 102]",4
840,"[16660, 102, 16660, 102]",4
841,"[16660, 102, 16660, 102]",4
842,"[16660, 102, 16660, 102]",4
843,"[16660, 102, 16660, 102]",4
844,"[4702, 3385, 102, 1010, 102, 24761, 19646, 2050, 102, 1010, 102, 4830, 2080, 102, 1010, 102, 1047, 102, 24331, 2319, 102, 1010, 102, 1054, 102, 11948, 102, 16660, 102]",29
845,"[23724, 102, 1010, 102, 22889, 20267, 102, 1010, 102, 1046, 102, 3897, 102, 9033, 21693, 7716, 102, 3034, 102]",19
846,"[16660, 102, 16660, 102]",4
847,"[1054, 102, 17649, 102, 1010, 102, 11132, 102, 1010, 102, 1048, 102, 2065, 3406, 3207, 102, 1010, 102, 1058, 102, 23624, 102, 16660, 102]",24
848,"[1047, 102, 10389, 102, 1010, 102, 1047, 102, 20289, 2121, 102, 1010, 102, 1054, 102, 22329, 102, 1010, 102, 1038, 102, 12110, 102, 9033, 21693, 7716, 102, 3034, 102]",29
849,"[24654, 3511, 102, 1010, 102, 2002, 13837, 102, 9033, 21693, 7716, 102, 2501, 102]",14
850,"[17709, 16098, 28550, 2094, 102, 1010, 102, 1046, 102, 21536, 102, 1010, 102, 6519, 15750, 4213, 102, 16660, 102]",19
851,"[16660, 102, 16660, 102]",4
852,"[16660, 102, 16660, 102]",4
853,"[7987, 13765, 25518, 102, 1010, 102, 1044, 102, 1047, 7373, 12439, 102, 1010, 102, 1054, 102, 12835, 102, 1010, 102, 1046, 102, 5472, 2121, 102, 16660, 102]",27
854,"[1046, 102, 16480, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 9033, 21693, 7716, 102, 3034, 102]",18
855,"[24654, 3511, 102, 1010, 102, 2002, 13837, 102, 16660, 102]",10
856,"[1038, 102, 1038, 8167, 3654, 3567, 102, 1010, 102, 4698, 9067, 4886, 102, 1010, 102, 1041, 102, 6770, 8162, 2050, 102, 9033, 21693, 7716, 102, 2501, 102]",27
857,"[16660, 102, 16660, 102]",4
858,"[16660, 102, 16660, 102]",4
859,"[1186, 102, 17359, 26658, 2100, 102, 9033, 21693, 7716, 102, 2501, 102]",12
860,"[16660, 102, 16660, 102]",4
861,"[16660, 102, 16660, 102]",4
862,"[1038, 102, 7015, 102, 1010, 102, 2938, 16811, 29539, 7229, 102, 9033, 21693, 7716, 102, 2501, 102]",17
863,"[11721, 3217, 7011, 23451, 2483, 102, 1010, 102, 21025, 27296, 102, 1010, 102, 1054, 102, 20710, 3406, 5856, 102, 1010, 102, 7367, 7377, 13626, 2072, 102, 1010, 102, 1047, 102, 11895, 2213, 102, 16660, 102]",35
864,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
865,"[4496, 2072, 102, 9033, 21693, 7716, 102, 3034, 102]",9
866,"[1046, 102, 25038, 8602, 102, 9033, 21693, 7716, 102, 3034, 102]",11
867,"[16660, 102, 16660, 102]",4
868,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
869,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
870,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
871,"[1039, 102, 2030, 5280, 9351, 102, 1010, 102, 1052, 102, 8292, 2890, 28891, 3490, 102, 9033, 21693, 7716, 102, 3034, 102]",21
872,"[16660, 102, 16660, 102]",4
873,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
874,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
875,"[16660, 102, 16660, 102]",4
876,"[16660, 102, 16660, 102]",4
877,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
878,"[1041, 102, 6770, 8162, 2050, 102, 1010, 102, 1038, 102, 1038, 8167, 3654, 3567, 102, 9033, 21693, 7716, 102, 2501, 102]",21
879,"[11782, 102, 9033, 21693, 7716, 102, 3034, 102]",8
880,"[1046, 102, 10546, 102, 1010, 102, 1047, 102, 5811, 102, 16660, 102]",12
881,"[1048, 102, 11789, 102, 16660, 102]",6
882,"[16660, 102, 16660, 102]",4
883,"[16660, 102, 16660, 102]",4
884,"[2079, 2319, 102, 1010, 102, 1050, 102, 6986, 2239, 102, 1010, 102, 11382, 2140, 3995, 3126, 102, 9033, 21693, 7716, 102, 2501, 102]",23
885,"[16660, 102, 16660, 102]",4
886,"[1046, 102, 15536, 9527, 102, 9033, 21693, 7716, 102, 2501, 102]",11
887,"[11132, 102, 1010, 102, 1048, 102, 24544, 102, 1010, 102, 1058, 102, 14542, 6894, 102, 1010, 102, 1039, 102, 5622, 102, 1010, 102, 8840, 102, 1010, 102, 1046, 102, 3044, 102, 9033, 21693, 7716, 102, 3034, 102]",37
888,"[1039, 102, 8802, 102, 1010, 102, 28982, 23877, 102, 1010, 102, 1039, 102, 9004, 20793, 102, 1010, 102, 16405, 14693, 102, 1010, 102, 3520, 17681, 102, 1010, 102, 1052, 102, 4203, 102, 1010, 102, 2033, 28032, 2072, 102, 9033, 21693, 7716, 102, 3034, 102]",44
889,"[16660, 102, 16660, 102]",4
890,"[16660, 102, 16660, 102]",4
891,"[1054, 102, 10346, 11705, 8602, 102, 16660, 102]",8
892,"[16660, 102, 16660, 102]",4
893,"[1050, 102, 13433, 10087, 9126, 3775, 102, 1010, 102, 1044, 102, 12849, 29045, 25425, 102, 9033, 21693, 7716, 102, 3034, 102]",21
894,"[16660, 102, 16660, 102]",4
895,"[1059, 102, 3393, 28989, 102, 1010, 102, 1054, 102, 15765, 2571, 102, 1010, 102, 1044, 102, 14255, 10404, 9953, 102, 1010, 102, 1054, 102, 22329, 102, 16660, 102]",28
896,"[16660, 102, 16660, 102]",4
897,"[1039, 102, 2175, 2232, 102, 1010, 102, 1038, 102, 1051, 10448, 102, 1010, 102, 7987, 7971, 2319, 102, 1010, 102, 1047, 102, 9092, 102, 9033, 21693, 7716, 102, 3034, 102]",30
898,"[5222, 20897, 102, 16660, 102]",5
899,"[1052, 102, 7065, 2229, 2480, 102, 1010, 102, 1054, 102, 8802, 102, 1010, 102, 1052, 102, 22827, 3900, 9067, 2050, 102, 1010, 102, 5622, 102, 1010, 102, 8607, 102, 1010, 102, 7418, 102, 16660, 102]",35
900,"[1047, 102, 15775, 22272, 8237, 3775, 102, 1010, 102, 2033, 8093, 4140, 2527, 102, 9033, 21693, 7716, 102, 3034, 102]",20
901,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
902,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
903,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
904,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
905,"[16660, 102, 16660, 102]",4
906,"[1046, 102, 16480, 7712, 3211, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",20
907,"[16660, 102, 16660, 102]",4
908,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
909,"[22939, 2080, 102, 1010, 102, 12456, 3170, 2140, 102, 1010, 102, 5951, 102, 1010, 102, 1044, 102, 9327, 102, 1010, 102, 1052, 102, 13042, 102, 16660, 102]",27
910,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
911,"[1043, 102, 1044, 25787, 10230, 2239, 102, 1010, 102, 1044, 102, 2168, 2102, 102, 16660, 102]",16
912,"[1052, 102, 21442, 4818, 3527, 102, 1010, 102, 1052, 102, 2012, 10431, 2072, 102, 1010, 102, 20201, 10111, 102, 1010, 102, 1043, 102, 21340, 102, 1010, 102, 21877, 27108, 5643, 102, 16660, 102]",33
913,"[16660, 102, 9033, 21693, 7716, 102, 2501, 102]",8
914,"[16660, 102, 16660, 102]",4
915,"[1046, 102, 2022, 11890, 7520, 102, 1010, 102, 1046, 102, 4487, 4779, 13149, 102, 1010, 102, 1038, 102, 2156, 4590, 102, 9033, 21693, 7716, 102, 3034, 102]",27
916,"[1054, 102, 1055, 3630, 2094, 19673, 102, 9033, 21693, 7716, 102, 2501, 102]",13
917,"[7354, 4213, 5856, 102, 1010, 102, 1043, 102, 2938, 5369, 102, 9033, 21693, 7716, 102, 3034, 102]",17
918,"[16660, 102, 16660, 102]",4
919,"[16660, 102, 16660, 102]",4
920,"[16660, 102, 16660, 102]",4
921,"[16660, 102, 16660, 102]",4
922,"[16660, 102, 16660, 102]",4
923,"[1062, 102, 23945, 102, 1010, 102, 12767, 102, 1010, 102, 1046, 102, 5506, 24652, 102, 1010, 102, 1054, 102, 8962, 3436, 2121, 102, 1010, 102, 18906, 10448, 2226, 102, 1010, 102, 29241, 5740, 2615, 102, 1010, 102, 6655, 29247, 2099, 102, 1010, 102, 1053, 102, 8802, 102, 1010, 102, 1041, 102, 14855, 14540, 12676, 9333, 2912, 102, 1010, 102, 1046, 102, 10514, 102, 1010, 102, 1059, 102, 6300, 5575, 102, 9033, 21693, 7716, 102, 3034, 102]",76
924,"[4496, 7373, 102, 1010, 102, 1038, 10994, 2102, 102, 1010, 102, 1044, 102, 8040, 5369, 2243, 102, 1010, 102, 1043, 102, 11417, 5283, 2213, 102, 9033, 21693, 7716, 102, 2501, 102]",31
925,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
926,"[1048, 102, 17297, 102, 16660, 102]",6
927,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
928,"[1054, 102, 20416, 10224, 2072, 102, 1010, 102, 1039, 102, 5622, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 1010, 102, 1046, 102, 17359, 12624, 102, 16660, 102]",29
929,"[1059, 102, 2089, 102, 1010, 102, 1038, 102, 11320, 2094, 29749, 22842, 2099, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",28
930,"[26679, 2213, 102, 16660, 102]",5
931,"[11463, 8238, 102, 1010, 102, 1044, 102, 7439, 1011, 25601, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",25
932,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
933,"[16660, 102, 16660, 102]",4
934,"[16660, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",16
935,"[16660, 102, 16660, 102]",4
936,"[1046, 102, 2655, 2319, 102, 1010, 102, 17199, 102, 1010, 102, 4241, 102, 9033, 21693, 7716, 102, 3034, 102]",19
937,"[1047, 102, 20289, 2121, 102, 1010, 102, 1054, 102, 14115, 23017, 2078, 102, 16660, 102]",15
938,"[1052, 102, 22194, 102, 1010, 102, 13523, 7951, 102, 1010, 102, 1058, 102, 13433, 8820, 2721, 102, 16660, 102]",19
939,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
940,"[19347, 2015, 102, 1010, 102, 1054, 102, 12835, 102, 1010, 102, 1046, 102, 15536, 22578, 2368, 102, 9353, 2213, 102, 9099, 102, 1012, 102, 7809, 102, 25353, 3367, 102, 1012, 102]",31
941,"[16660, 102, 9033, 21693, 7716, 102, 3034, 102]",8
