,all_text_data,len
336,"[16660, 102, 1060, 10624, 2595, 102, 10715, 2099, 8889, 26187, 2581, 102]",12
337,"[16660, 102, 7601, 7840, 2050, 102, 16660, 102]",8
338,"[16660, 102, 12418, 102, 16660, 102]",6
339,"[16660, 102, 5472, 20573, 102, 17371, 27966, 21619, 2480, 8889, 2620, 3654, 2860, 14526, 2361, 102]",16
340,"[16660, 102, 4958, 102, 3638, 102, 1038, 2232, 1011, 15315, 2705, 10343, 1013, 1016, 2290, 102]",16
341,"[18833, 102, 9297, 102, 16660, 102, 11238, 1011, 17260, 2497, 1013, 1022, 2290, 102]",14
342,"[8139, 102, 1011, 102, 2236, 102, 1058, 2581, 102, 1058, 2581, 2078, 2475, 2278, 2575, 1011, 5709, 2546, 1011, 12281, 102]",21
343,"[16660, 102, 12391, 102, 4868, 26187, 2509, 1011, 6146, 1011, 5840, 102]",12
344,"[16660, 102, 16660, 102, 5354, 17914, 102]",7
345,"[16660, 102, 16660, 102, 11338, 19481, 2683, 3363, 1013, 1037, 102]",11
346,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1042, 2509, 2226, 17134, 2620, 1011, 5757, 102]",16
347,"[16660, 102, 25133, 102, 8139, 102, 10751, 2278, 17465, 2487, 102]",11
348,"[18833, 102, 9297, 102, 4958, 102, 3638, 102, 16660, 102]",10
349,"[16660, 102, 16660, 102, 16660, 102]",6
350,"[12191, 102, 7588, 102, 16660, 102, 2004, 23352, 22203, 1011, 6356, 19317, 102]",13
351,"[16660, 102, 16660, 102, 1037, 29345, 1011, 2184, 2015, 16703, 2226, 102]",12
352,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 16660, 102]",13
353,"[16660, 102, 16660, 102, 27743, 8889, 17788, 24434, 102]",9
354,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 12140, 102, 16660, 102]",13
355,"[16660, 102, 16660, 102, 1045, 22269, 16086, 2629, 16558, 2243, 102]",11
356,"[16660, 102, 20383, 2239, 102, 1056, 8889, 2620, 11387, 2487, 102]",11
357,"[8139, 102, 1011, 102, 2236, 102, 2895, 26557, 102, 14181, 19841, 2487, 2278, 102]",14
358,"[16660, 102, 16660, 102, 16660, 102]",6
359,"[17463, 14326, 102, 9949, 102, 11640, 102, 16660, 102, 22861, 27495, 14526, 2475, 102]",14
360,"[23378, 102, 16611, 102, 8040, 2891, 5403, 102, 16660, 102]",10
361,"[16660, 102, 16660, 102, 16660, 102]",6
362,"[16660, 102, 1060, 10624, 2595, 102, 10715, 2099, 8889, 16086, 2475, 102]",12
363,"[12328, 102, 2136, 102, 4013, 102, 2928, 102, 16660, 102]",10
364,"[4950, 102, 11503, 27108, 4063, 102, 16611, 102, 16660, 102, 16660, 102]",12
365,"[16660, 102, 16660, 102, 16660, 102]",6
366,"[16660, 102, 16660, 102, 21877, 19317, 11387, 21486, 102]",9
367,"[16660, 102, 16660, 102, 16660, 102]",6
368,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 9645, 16576, 2629, 102]",12
369,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 12963, 11387, 2581, 102]",12
370,"[16660, 102, 3239, 1011, 10882, 102, 3239, 8873, 2549, 2278, 2078, 102]",12
371,"[8139, 102, 1011, 102, 2236, 102, 12240, 102, 16660, 102]",10
372,"[2524, 102, 9297, 102, 4642, 2015, 102, 3688, 102, 1058, 2475, 7875, 2015, 1011, 3156, 102]",16
373,"[16660, 102, 16660, 102, 18856, 1011, 11867, 2475, 1011, 2410, 102]",11
374,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 12140, 102, 16660, 102]",13
375,"[8139, 102, 1011, 102, 2236, 102, 9258, 102, 2974, 102, 6583, 16068, 8889, 2629, 102]",15
376,"[16660, 102, 16660, 102, 16660, 102]",6
377,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 12140, 102, 12104, 19841, 102]",14
378,"[23378, 102, 16611, 102, 4098, 5349, 102, 16660, 102]",9
379,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 25222, 3695, 102, 1060, 2099, 15136, 2595, 2475, 2015, 102]",19
380,"[16660, 102, 15196, 102, 2175, 102, 16660, 102]",8
381,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 1022, 2140, 2620, 10790, 102]",16
382,"[3617, 102, 8629, 102, 16660, 102, 16660, 102]",8
383,"[16660, 102, 16660, 102, 16660, 102]",6
384,"[16660, 102, 16660, 102, 3802, 16048, 14526, 18780, 1011, 1038, 8889, 2487, 2063, 102]",14
385,"[16660, 102, 19087, 102, 16660, 102]",6
386,"[16660, 102, 16660, 102, 2539, 14540, 2615, 23632, 2487, 102]",10
387,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
388,"[16660, 102, 16660, 102, 16660, 102]",6
389,"[5855, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
390,"[16660, 102, 5472, 20573, 102, 16660, 102]",7
391,"[16660, 102, 4372, 2121, 5856, 6290, 102, 16660, 102]",9
392,"[16660, 102, 16660, 102, 19817, 2615, 2140, 2683, 15136, 102]",10
393,"[16660, 102, 16660, 102, 16660, 102]",6
394,"[16660, 102, 16660, 102, 16660, 102]",6
395,"[16660, 102, 12140, 102, 16660, 102]",6
396,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 1055, 2692, 23632, 2692, 2575, 2475, 102]",18
397,"[16660, 102, 16660, 102, 16660, 102]",6
398,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 16660, 102]",13
399,"[8139, 102, 1011, 102, 2236, 102, 29583, 102, 16660, 102]",10
400,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
401,"[16660, 102, 23641, 102, 16660, 102]",6
402,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
403,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 13029, 10790, 2629, 102]",12
404,"[16660, 102, 2690, 102, 4448, 102, 16660, 102]",8
405,"[8139, 102, 1011, 102, 2236, 102, 2553, 102, 7961, 102, 16660, 102]",12
406,"[16660, 102, 15315, 2497, 102, 3572, 102, 16660, 102]",9
407,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
408,"[2160, 102, 16283, 2015, 102, 16660, 102, 1039, 20958, 10790, 14376, 16150, 102]",13
409,"[4007, 102, 16660, 102, 7886, 23777, 102]",7
410,"[16660, 102, 16660, 102, 16660, 102]",6
411,"[16660, 102, 16660, 102, 1014, 2015, 2692, 21486, 17465, 102]",10
412,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
413,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 5179, 17465, 2487, 102]",15
414,"[16660, 102, 16660, 102, 21144, 2497, 18927, 1011, 1055, 21619, 2692, 102]",12
415,"[16660, 102, 16660, 102, 22234, 2549, 2213, 102]",8
416,"[8139, 102, 1011, 102, 2236, 102, 19337, 4939, 102, 1042, 2581, 2278, 8889, 2683, 4160, 102]",16
417,"[16660, 102, 16660, 102, 16660, 102]",6
418,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 6421, 17134, 2683, 102]",12
419,"[2524, 102, 9297, 102, 16660, 102, 1059, 18939, 6305, 2595, 8889, 10790, 10322, 5705, 2078, 102]",16
420,"[16660, 102, 6335, 2226, 2615, 102, 1045, 14526, 28756, 102]",10
421,"[16660, 102, 16660, 102, 16660, 102]",6
422,"[16660, 102, 16660, 102, 14925, 1011, 3486, 6968, 102]",9
423,"[16660, 102, 16660, 102, 19540, 2683, 2575, 102]",8
424,"[8139, 102, 1011, 102, 2236, 102, 14976, 8706, 102, 22214, 2278, 16086, 8889, 2243, 2595, 2078, 2487, 2290, 102]",19
425,"[15363, 102, 7588, 102, 18798, 16059, 102, 16660, 102]",9
426,"[16660, 102, 6335, 3512, 102, 16660, 102]",7
427,"[16660, 102, 16660, 102, 2720, 1011, 1042, 17914, 2497, 2094, 102]",11
428,"[23557, 102, 16660, 102, 16660, 102]",6
429,"[16660, 102, 2530, 102, 3617, 102, 16660, 102]",8
430,"[16660, 102, 4684, 102, 3341, 102, 16660, 102]",8
431,"[16660, 102, 16660, 102, 11867, 14142, 2692, 2497, 102]",9
432,"[16660, 102, 16660, 102, 16660, 102]",6
433,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 4013, 2620, 2102, 2475, 102]",13
434,"[16660, 102, 2707, 15937, 102, 16660, 102]",7
435,"[16660, 102, 16660, 102, 1055, 2692, 23632, 22407, 2683, 102]",10
436,"[16660, 102, 16660, 102, 16660, 102]",6
437,"[16660, 102, 4448, 102, 4261, 2683, 2509, 1011, 5179, 19317, 102]",11
438,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
439,"[16660, 102, 16660, 102, 16660, 102]",6
440,"[16660, 102, 16660, 102, 16660, 102]",6
441,"[16660, 102, 23641, 102, 16660, 102]",6
442,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 7886, 16576, 2509, 102]",12
443,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 11118, 21619, 2549, 102]",12
444,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 18744, 2692, 28154, 102]",12
445,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
446,"[4007, 102, 15125, 2080, 102, 22064, 13699, 1011, 2149, 12273, 102]",11
447,"[2694, 102, 16611, 102, 16660, 102, 7861, 2860, 16703, 2692, 2475, 102]",12
448,"[16660, 102, 7861, 12070, 102, 16660, 102]",7
449,"[16660, 102, 16660, 102, 19387, 24087, 14526, 1011, 1038, 13687, 102]",11
450,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 19842, 22203, 2487, 1011, 1038, 13687, 102]",18
451,"[16660, 102, 12170, 2278, 102, 16660, 102]",7
452,"[16660, 102, 8530, 102, 1019, 1012, 28288, 21486, 2475, 102, 1041, 2581, 102]",13
453,"[16660, 102, 16660, 102, 16660, 102]",6
454,"[23378, 102, 16611, 102, 4297, 11514, 3695, 102, 16660, 102]",10
455,"[16660, 102, 2663, 10419, 102, 16660, 102]",7
456,"[23378, 102, 16611, 102, 16660, 102, 11163, 8630, 1011, 28502, 102]",11
457,"[16660, 102, 2004, 2271, 102, 16660, 102]",7
458,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1058, 2581, 2078, 2509, 2278, 2629, 2063, 1011, 2423, 2546, 1011, 1061, 2140, 9333, 102]",23
459,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 7279, 9834, 102, 22851, 22022, 2581, 13535, 102]",17
460,"[8139, 102, 1011, 102, 2236, 102, 15669, 11657, 2278, 102, 8698, 14526, 2575, 102]",14
461,"[16660, 102, 16258, 102, 5385, 27009, 102]",7
462,"[16660, 102, 16660, 102, 16660, 102]",6
463,"[16660, 102, 16660, 102, 16660, 102]",6
464,"[16660, 102, 16660, 102, 16660, 102]",6
465,"[2524, 102, 9297, 102, 16660, 102, 16660, 102]",8
466,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 6282, 10790, 2620, 102]",12
467,"[5527, 102, 16660, 102, 16660, 102]",6
468,"[16660, 102, 22939, 4842, 102, 12043, 102, 19843, 26224, 2487, 102]",11
469,"[11503, 27108, 13375, 102, 16660, 102, 1060, 13535, 28332, 102]",10
470,"[14048, 102, 16660, 102, 16351, 2226, 20958, 2487, 2860, 2575, 102]",11
471,"[16660, 102, 16660, 102, 16660, 102]",6
472,"[16660, 102, 16660, 102, 16215, 2480, 2692, 2575, 10790, 2509, 2271, 102]",12
473,"[16660, 102, 14246, 2595, 102, 22851, 19841, 2487, 2860, 102]",10
474,"[16660, 102, 16660, 102, 16660, 102]",6
475,"[3869, 102, 2424, 2121, 102, 16660, 102, 2199, 1011, 9402, 21619, 1011, 25604, 102]",14
476,"[12328, 102, 10958, 6290, 102, 1054, 2361, 24096, 1011, 28714, 10790, 2575, 2099, 2487, 2213, 2487, 102]",17
477,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
478,"[16660, 102, 16660, 102, 16660, 102]",6
479,"[8139, 102, 1011, 102, 2236, 102, 29461, 4226, 102, 16660, 102]",11
480,"[2694, 102, 16611, 102, 19337, 4939, 102, 1042, 2620, 2615, 22394, 14526, 2497, 10790, 102]",15
481,"[23378, 102, 16611, 102, 10047, 3370, 102, 16660, 102]",9
482,"[16660, 102, 16660, 102, 21877, 19317, 16576, 23352, 2692, 2549, 102]",11
483,"[2524, 102, 9297, 102, 12702, 7159, 102, 9108, 2063, 18613, 2692, 102]",12
484,"[14048, 102, 4957, 102, 8470, 102, 16660, 102]",8
485,"[18833, 102, 9297, 102, 16660, 102, 16660, 102]",8
486,"[16660, 102, 23641, 102, 16660, 102]",6
487,"[16660, 102, 23641, 102, 16660, 102]",6
488,"[16660, 102, 16660, 102, 16660, 102]",6
489,"[16660, 102, 16660, 102, 19348, 8889, 2549, 102]",8
490,"[16660, 102, 16660, 102, 16660, 102]",6
491,"[16660, 102, 7156, 102, 4748, 2102, 1011, 12436, 17134, 2509, 102]",11
492,"[16660, 102, 16660, 102, 4642, 4523, 2226, 1011, 3156, 2278, 2595, 2615, 2475, 102]",14
493,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 2892, 102, 16660, 102]",13
494,"[16660, 102, 1017, 2213, 102, 16444, 2692, 1011, 1039, 102]",10
495,"[23557, 102, 17244, 10665, 102, 16660, 102]",7
496,"[16660, 102, 2553, 102, 7961, 102, 16660, 102]",8
497,"[5527, 102, 10189, 102, 22904, 21906, 2361, 102]",8
498,"[16660, 102, 16660, 102, 1056, 18827, 2683, 102]",8
499,"[16660, 102, 16985, 12349, 102, 16660, 102]",7
500,"[16660, 102, 16604, 102, 1044, 2290, 1011, 1055, 14142, 2692, 102]",11
501,"[18833, 102, 9297, 102, 16660, 102, 21877, 11387, 23777, 26187, 102]",11
502,"[8139, 102, 1011, 102, 2236, 102, 2707, 15937, 102, 21877, 2595, 2487, 15042, 2072, 2487, 2099, 102]",17
503,"[3617, 102, 8629, 102, 23205, 2239, 102, 16660, 102]",9
504,"[4950, 102, 11503, 27108, 4063, 102, 16611, 102, 16660, 102, 16183, 1011, 2382, 2213, 22407, 102]",16
505,"[5855, 102, 1011, 102, 2236, 102, 12849, 23597, 102, 16660, 102]",11
506,"[16660, 102, 6090, 3022, 12356, 102, 16660, 102]",8
507,"[16660, 102, 2553, 102, 7961, 102, 16660, 102]",8
508,"[16660, 102, 16660, 102, 6255, 21926, 2549, 102]",8
509,"[16660, 102, 6090, 3022, 12356, 102, 16660, 102]",8
510,"[16660, 102, 4440, 2361, 102, 5507, 2063, 102, 16660, 102]",10
511,"[16660, 102, 1056, 2361, 102, 4957, 102, 1056, 2140, 1011, 8827, 14526, 2692, 2361, 102]",15
512,"[23557, 102, 16660, 102, 16660, 102]",6
513,"[8139, 102, 1011, 102, 2236, 102, 15196, 102, 14668, 102, 25941, 1011, 29065, 2581, 102]",15
514,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1045, 2232, 16048, 2290, 102]",13
515,"[8139, 102, 1011, 102, 2236, 102, 3617, 102, 15463, 102, 23285, 2692, 14142, 2692, 102]",15
516,"[16660, 102, 16660, 102, 16660, 102]",6
517,"[8139, 102, 1011, 102, 2236, 102, 16985, 12349, 102, 16333, 23632, 2581, 102]",13
518,"[16660, 102, 7744, 102, 6099, 102, 16660, 102]",8
519,"[16660, 102, 12140, 102, 16660, 102]",6
520,"[16660, 102, 16660, 102, 16660, 102]",6
521,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
522,"[4950, 102, 11503, 27108, 4063, 102, 16611, 102, 2310, 6806, 102, 16660, 102]",13
523,"[16660, 102, 20996, 24755, 3366, 102, 16660, 102]",8
524,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 16660, 102]",13
525,"[16660, 102, 16660, 102, 16660, 102]",6
526,"[16660, 102, 10878, 102, 4013, 11387, 12521, 18098, 5339, 102]",10
527,"[8139, 102, 1011, 102, 2236, 102, 1017, 2213, 102, 16660, 102]",11
528,"[16660, 102, 16660, 102, 16660, 102]",6
529,"[16660, 102, 16660, 102, 16660, 102]",6
530,"[16660, 102, 13284, 102, 2449, 102, 3596, 102, 16660, 102]",10
531,"[12328, 102, 16660, 102, 1049, 16257, 1011, 2199, 16147, 102]",10
532,"[8139, 102, 1011, 102, 2236, 102, 3158, 26557, 102, 24978, 2102, 1011, 13539, 6342, 1011, 1038, 2140, 102]",18
533,"[8139, 102, 1011, 102, 2236, 102, 6218, 102, 4724, 10790, 2620, 102]",12
534,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
535,"[16660, 102, 16660, 102, 16660, 102]",6
536,"[16660, 102, 7513, 102, 16660, 102]",6
537,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
538,"[2694, 102, 16611, 102, 16660, 102, 16660, 102]",8
539,"[16660, 102, 16660, 102, 8292, 1011, 11047, 2692, 2497, 12521, 1011, 1055, 2487, 102]",14
540,"[16660, 102, 16660, 102, 16660, 102]",6
541,"[16660, 102, 1045, 3995, 102, 16660, 102]",7
542,"[16660, 102, 20383, 2239, 102, 1056, 2692, 2581, 2620, 16703, 2692, 102]",12
543,"[16660, 102, 16660, 102, 16660, 102]",6
544,"[16660, 102, 1052, 4890, 102, 16660, 102]",7
545,"[16660, 102, 20996, 24755, 3366, 102, 16660, 102]",8
546,"[16660, 102, 16660, 102, 16660, 102]",6
547,"[16660, 102, 12034, 10450, 2213, 102, 16660, 102]",8
548,"[5855, 102, 1011, 102, 2236, 102, 16660, 102, 5887, 11329, 24096, 102]",12
549,"[3638, 102, 16660, 102, 26850, 25526, 14142, 2099, 22203, 26224, 102]",11
550,"[3871, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
551,"[4007, 102, 8412, 102, 16660, 102]",6
552,"[8139, 102, 1011, 102, 2236, 102, 23641, 102, 16660, 102]",10
553,"[16660, 102, 16660, 102, 16660, 102]",6
554,"[16660, 102, 23641, 102, 22898, 12521, 2683, 102]",8
555,"[16660, 102, 4830, 1011, 5507, 2063, 102, 5594, 26976, 2575, 102]",11
556,"[16660, 102, 16660, 102, 16660, 102]",6
557,"[23378, 102, 2522, 3762, 102, 6131, 2581, 22907, 1011, 1022, 18259, 13687, 102]",13
558,"[16660, 102, 16660, 102, 9108, 2615, 14142, 8889, 1013, 1042, 2581, 102]",12
559,"[16660, 102, 4830, 1011, 5507, 2063, 102, 6486, 22203, 2620, 102]",11
560,"[16660, 102, 19855, 102, 16660, 102]",6
561,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 25745, 2692, 2509, 102]",12
562,"[8139, 102, 1011, 102, 2236, 102, 1045, 3995, 102, 16660, 102]",11
563,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 12170, 2278, 102, 16660, 102]",14
564,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 1038, 2140, 14526, 1011, 1052, 8950, 102]",18
565,"[16660, 102, 16660, 102, 28881, 2575, 102]",7
566,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 1038, 2620, 11890, 11329, 102]",16
567,"[16660, 102, 7156, 102, 16660, 102]",6
568,"[16660, 102, 16660, 102, 7886, 2629, 2361, 2078, 1011, 16405, 22907, 1011, 1059, 2102, 102]",15
569,"[8139, 102, 1011, 102, 2236, 102, 7842, 6673, 102, 22889, 10790, 18827, 2860, 2361, 102]",15
570,"[16660, 102, 2707, 15937, 102, 16660, 102]",7
571,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1058, 2581, 2078, 2509, 2278, 2629, 2063, 1011, 2403, 2546, 1011, 2417, 102]",21
572,"[8139, 102, 1011, 102, 2236, 102, 7513, 102, 16371, 2094, 1011, 2199, 24096, 102]",14
573,"[16660, 102, 16660, 102, 6273, 2575, 2546, 12376, 2860, 2232, 102]",11
574,"[16660, 102, 8412, 102, 16660, 102]",6
575,"[16660, 102, 16660, 102, 5890, 2692, 1011, 4002, 2581, 2581, 2581, 1011, 4002, 102]",14
576,"[16660, 102, 4830, 1011, 5507, 2063, 102, 25113, 22610, 102]",10
577,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 2871, 2683, 21084, 102]",12
578,"[16660, 102, 16985, 12349, 102, 6643, 18827, 2620, 2226, 2475, 102]",11
579,"[16660, 102, 2665, 102, 24444, 102, 4425, 102, 19387, 1011, 11867, 11514, 4215, 24096, 102]",15
580,"[2694, 102, 16611, 102, 16660, 102, 16660, 102]",8
581,"[16660, 102, 16660, 102, 16660, 102]",6
582,"[12328, 102, 1045, 23393, 2063, 102, 1045, 2232, 1011, 1049, 2620, 17465, 2860, 2497, 102]",15
583,"[16660, 102, 2708, 102, 5814, 102, 16660, 102]",8
584,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16351, 2232, 24316, 22394, 2487, 102]",14
585,"[16660, 102, 16660, 102, 16461, 14526, 17134, 20464, 2099, 102]",10
586,"[23378, 102, 16611, 102, 16660, 102, 16660, 102]",8
587,"[3328, 2666, 1011, 2831, 2666, 1013, 25188, 102, 16660, 102, 16660, 102]",12
588,"[16660, 102, 16660, 102, 2199, 4328, 2080, 29345, 2692, 2213, 102]",11
589,"[8139, 102, 1011, 102, 2236, 102, 12411, 25311, 17580, 2121, 102, 14021, 21926, 2692, 102]",15
590,"[16660, 102, 16660, 102, 7886, 22907, 2549, 102]",8
591,"[16660, 102, 16660, 102, 16660, 102]",6
592,"[3638, 102, 2522, 22381, 4313, 102, 16660, 102]",8
593,"[16660, 102, 2175, 4571, 102, 1043, 2683, 27531, 102]",9
594,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1040, 24594, 2683, 2620, 102]",13
595,"[16660, 102, 16660, 102, 16660, 102]",6
596,"[16660, 102, 16660, 102, 7473, 2213, 1011, 19711, 2692, 1011, 2321, 102]",12
597,"[16660, 102, 16660, 102, 6564, 2683, 2475, 102]",8
598,"[8139, 102, 1011, 102, 2236, 102, 20996, 24755, 3366, 102, 19015, 2692, 26976, 102]",14
599,"[16660, 102, 2522, 22381, 4313, 102, 4642, 2475, 2595, 11387, 18139, 1011, 19714, 2692, 2278, 2629, 102]",17
600,"[12328, 102, 16660, 102, 1047, 2581, 21926, 22022, 2271, 102]",10
601,"[16660, 102, 16660, 102, 16660, 102]",6
602,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 16660, 102, 16660, 102]",13
603,"[16660, 102, 1058, 2581, 102, 16660, 102]",7
604,"[16660, 102, 16660, 102, 16660, 102]",6
605,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 8040, 1011, 1056, 2620, 23632, 2487, 102]",15
606,"[16660, 102, 3341, 102, 6627, 102, 21877, 17465, 22932, 2620, 2581, 102]",12
607,"[16660, 102, 16660, 102, 16660, 102]",6
608,"[16660, 102, 23641, 102, 16660, 102]",6
609,"[8139, 102, 1011, 102, 2236, 102, 2707, 15937, 102, 16660, 102]",11
610,"[15363, 102, 7588, 102, 6522, 102, 16660, 102]",8
611,"[16660, 102, 16660, 102, 29491, 16048, 2278, 1011, 4002, 2581, 2497, 1011, 2871, 102]",14
612,"[16660, 102, 4830, 1011, 5507, 2063, 102, 16660, 102]",9
613,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 8937, 102, 3688, 102, 6391, 16932, 102]",16
614,"[16660, 102, 2012, 7389, 2094, 102, 16660, 102]",8
615,"[16660, 102, 3795, 102, 5821, 102, 16660, 102]",8
616,"[16660, 102, 4097, 7103, 2278, 102, 6282, 2629, 1011, 1018, 8525, 15042, 2546, 102]",14
617,"[2482, 102, 12991, 2015, 102, 18856, 27548, 102, 16660, 102]",10
618,"[18833, 102, 9297, 102, 4958, 102, 3638, 102, 2439, 1011, 14175, 10258, 2497, 1013, 1018, 2290, 102]",17
619,"[4950, 102, 11503, 27108, 4063, 102, 16611, 102, 21025, 5498, 2072, 102, 16351, 1011, 6390, 2487, 2361, 1011, 1038, 102]",20
620,"[8139, 102, 1011, 102, 2236, 102, 4239, 23125, 102, 16660, 102]",11
621,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 1062, 2102, 1011, 27433, 2692, 2549, 1011, 2184, 2140, 102]",18
622,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 25186, 24096, 102]",11
623,"[16660, 102, 16660, 102, 19123, 2683, 10790, 102]",8
624,"[15410, 102, 16660, 102, 16660, 102]",6
625,"[8139, 102, 1011, 102, 2236, 102, 4830, 1011, 5507, 2063, 102, 16660, 102]",13
626,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
627,"[16660, 102, 4830, 1011, 5507, 2063, 102, 6356, 2575, 2683, 2620, 102]",12
628,"[8139, 102, 1011, 102, 2236, 102, 2000, 6182, 3676, 102, 6643, 16068, 2692, 2509, 2226, 2487, 14540, 2509, 102]",19
629,"[18833, 102, 9297, 102, 4958, 102, 3638, 102, 16660, 102]",10
630,"[18833, 102, 9297, 102, 16660, 102, 1048, 3501, 11927, 2102, 16703, 12617, 24700, 2050, 102]",15
631,"[16660, 102, 16660, 102, 5887, 2015, 2575, 14526, 2487, 102]",10
632,"[16660, 102, 16660, 102, 5890, 2290, 1011, 1052, 2509, 1011, 16065, 2692, 1011, 1048, 2099, 102]",16
633,"[3871, 102, 1011, 102, 2236, 102, 16660, 102, 16660, 102]",10
634,"[8139, 102, 1011, 102, 2236, 102, 1046, 25465, 102, 5292, 2546, 2595, 19481, 2319, 102]",15
635,"[16660, 102, 16660, 102, 21950, 26976, 102]",7
636,"[16660, 102, 4958, 102, 3638, 102, 16660, 102]",8
637,"[16660, 102, 16660, 102, 10975, 2094, 1011, 24429, 18139, 1011, 25604, 102]",12
638,"[16660, 102, 16660, 102, 16660, 102]",6
639,"[7390, 102, 5746, 6499, 3126, 3401, 102, 16660, 102]",9
640,"[8139, 102, 1011, 102, 2236, 102, 5917, 3540, 102, 16660, 102]",11
641,"[16660, 102, 7069, 102, 12117, 102, 3751, 18613, 2232, 102]",10
642,"[16660, 102, 16660, 102]",4
643,"[16660, 102, 25222, 3695, 102, 4654, 1011, 2553, 2475, 102]",10
644,"[16660, 102, 16660, 102, 16660, 102]",6
645,"[23557, 102, 17244, 10665, 102, 16660, 102]",7
646,"[12328, 102, 16660, 102, 1047, 2581, 21926, 22907, 2271, 102]",10
647,"[23557, 102, 6522, 102, 16660, 102]",6
648,"[18833, 102, 9297, 102, 16660, 102, 1048, 5244, 17299, 2620, 18259, 5910, 24700, 2050, 102]",15
649,"[16660, 102, 16985, 12349, 102, 16660, 102]",7
650,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 9402, 14142, 2487, 102]",12
651,"[16660, 102, 16660, 102, 8732, 12521, 2509, 102]",8
652,"[8139, 102, 1011, 102, 2236, 102, 2707, 15937, 102, 16660, 102]",11
653,"[8139, 102, 1011, 102, 2236, 102, 16660, 102, 8732, 2692, 28154, 102]",12
654,"[23378, 102, 16611, 102, 2553, 102, 7961, 102, 8529, 2050, 1011, 9402, 17643, 2100, 102]",15
655,"[2276, 7301, 102, 1004, 102, 2436, 102, 10394, 102, 12140, 102, 16660, 102]",13
656,"[16660, 102, 9330, 102, 16660, 102]",6
657,"[16660, 102, 16660, 102, 16660, 102]",6
658,"[16660, 102, 16660, 102, 3915, 1011, 2654, 2595, 2290, 102]",10
