,all_text_data,len
1241,"[16660, 102, 16660, 102, 16660, 102]",6
1242,"[24888, 2213, 102, 15924, 102, 16660, 102, 16660, 102]",9
1243,"[24888, 2213, 102, 15924, 102, 1040, 1011, 4957, 102, 1040, 2243, 2615, 2213, 1011, 1022, 2063, 102]",17
1244,"[16660, 102, 16660, 102, 28177, 10790, 2620, 2497, 102]",9
1245,"[23378, 102, 2447, 102, 16611, 102, 16950, 2638, 102, 16660, 102]",11
1246,"[16660, 102, 1062, 17287, 2278, 102, 1062, 2102, 1011, 22649, 2692, 2475, 1011, 2184, 2361, 102]",16
1247,"[16660, 102, 16660, 102, 16660, 102]",6
1248,"[16660, 102, 1062, 17287, 2278, 102, 1062, 2102, 1011, 16202, 24096, 1011, 2184, 2361, 102]",15
1249,"[16660, 102, 16660, 102, 7706, 2575, 102]",7
1250,"[16660, 102, 24095, 102, 16660, 102]",6
1251,"[16660, 102, 23564, 2595, 102, 16660, 102]",7
1252,"[11520, 102, 19586, 102, 16660, 102, 1062, 2213, 1011, 13316, 28332, 2692, 102, 3165, 102]",15
1253,"[27291, 102, 12109, 102, 5871, 102, 22229, 102, 16660, 102, 26726, 8737, 2509, 2232, 2487, 102]",16
1254,"[2391, 102, 5607, 102, 3617, 102, 4950, 102, 26825, 102, 16660, 102, 16660, 102]",14
1255,"[16660, 102, 16660, 102, 10751, 1011, 4583, 2581, 2595, 1011, 1062, 2232, 2546, 2475, 102]",15
1256,"[8389, 102, 5329, 102, 1060, 2546, 2595, 102, 10751, 28756, 2581, 2595, 27922, 2546, 2509, 102]",16
1257,"[8389, 102, 5329, 102, 1060, 2546, 2595, 102, 10751, 26187, 2581, 2595, 27922, 2546, 2475, 102]",16
1258,"[16660, 102, 16660, 102, 10751, 26976, 2581, 2595, 2480, 2078, 2546, 2509, 102]",13
1259,"[16660, 102, 1060, 2546, 2595, 102, 23292, 5620, 2475, 24314, 102]",11
1260,"[16660, 102, 16660, 102, 16660, 102]",6
1261,"[16660, 102, 16660, 102, 16660, 102]",6
1262,"[16660, 102, 16660, 102, 5890, 2509, 2099, 8889, 16086, 2575, 102]",11
1263,"[16660, 102, 16660, 102, 11518, 2099, 8889, 2581, 21472, 102]",10
1264,"[15041, 102, 16611, 102, 1060, 10624, 2595, 102, 10114, 2099, 8889, 2575, 2620, 2620, 102]",15
1265,"[16660, 102, 16660, 102, 16660, 102]",6
1266,"[5746, 102, 2678, 102, 16611, 102, 1060, 12956, 2818, 102, 16660, 102]",12
1267,"[16660, 102, 16660, 102, 16660, 102]",6
1268,"[16660, 102, 1060, 12956, 2818, 102, 17324, 11387, 102]",9
1269,"[16660, 102, 16660, 102, 18253, 1011, 6365, 2595, 102, 1013, 102, 1054, 2361, 102]",14
1270,"[16660, 102, 16660, 102, 26253, 102]",6
1271,"[16660, 102, 2663, 26557, 102, 16660, 102]",7
1272,"[16660, 102, 16660, 102, 1017, 16715, 16150, 2620, 18259, 2278, 10790, 1011, 1054, 102]",14
1273,"[6269, 102, 16660, 102, 16660, 102]",6
1274,"[16660, 102, 2663, 26557, 102, 16660, 102]",7
1275,"[16660, 102, 16660, 102, 16660, 102]",6
1276,"[4742, 102, 23715, 2015, 102, 16660, 102, 16660, 102]",9
1277,"[16611, 102, 6067, 102, 16660, 102, 16660, 102]",8
1278,"[7217, 102, 25971, 102, 16660, 102, 1060, 16344, 1011, 24426, 102]",11
1279,"[7217, 102, 25971, 102, 13300, 2099, 102, 7217, 102, 16660, 102]",11
1280,"[3572, 102, 16660, 102, 16660, 102]",6
1281,"[16660, 102, 2530, 102, 3617, 102, 1059, 2850, 2549, 12273, 28332, 8889, 2078, 102]",14
1282,"[5882, 102, 3001, 102, 16660, 102, 16660, 102]",8
1283,"[16660, 102, 16660, 102, 16660, 102]",6
1284,"[16660, 102, 16660, 102, 1059, 18939, 7875, 2615, 23352, 8889, 7875, 2243, 1011, 24524, 2078, 102]",16
1285,"[4722, 102, 2524, 102, 9297, 102, 2530, 102, 3617, 102, 16660, 102]",12
1286,"[16660, 102, 2530, 102, 3617, 102, 16660, 102]",8
1287,"[4722, 102, 2524, 102, 9297, 102, 2530, 102, 3617, 102, 1059, 2094, 16703, 8889, 11057, 3501, 2497, 102]",18
1288,"[16660, 102, 2530, 102, 3617, 102, 1059, 2094, 16048, 8889, 3501, 19892, 19646, 102]",14
1289,"[16660, 102, 11333, 10383, 2226, 102, 21489, 22203, 102]",9
1290,"[6910, 102, 3259, 102, 16660, 102, 16660, 102]",8
1291,"[16660, 102, 24136, 2401, 102, 16660, 102]",7
1292,"[16660, 102, 24136, 2401, 102, 16660, 102]",7
1293,"[16660, 102, 24728, 8400, 102, 7300, 102, 21210, 13102, 5104, 3367, 23632, 2692, 2497, 2361, 102]",16
1294,"[16660, 102, 24728, 8400, 102, 22851, 2015, 1011, 2358, 23632, 2629, 14289, 1011, 21210, 102]",15
1295,"[16660, 102, 14910, 10020, 9001, 102, 28601, 24096, 2629, 1011, 1015, 102]",12
1296,"[2132, 19093, 102, 16660, 102, 16660, 102]",7
1297,"[16660, 102, 6819, 28403, 2099, 102, 16660, 102]",8
1298,"[4950, 102, 6302, 102, 6819, 28403, 2099, 102, 16660, 102]",10
1299,"[16121, 102, 16660, 102, 16660, 102]",6
1300,"[12109, 102, 5746, 102, 2678, 102, 5107, 102, 2455, 102, 16660, 102]",12
1301,"[8389, 102, 5329, 102, 16660, 102, 7706, 24434, 2487, 102]",10
1302,"[6269, 102, 16660, 102, 16660, 102]",6
1303,"[26221, 2015, 102, 4432, 11510, 102, 16660, 102]",8
1304,"[2524, 102, 3298, 102, 17539, 2015, 102, 4239, 23125, 102, 16660, 102]",12
1305,"[2678, 102, 2622, 5668, 102, 16660, 102, 1040, 2361, 2615, 2629, 102]",12
1306,"[16660, 102, 16660, 102, 16660, 102]",6
1307,"[12328, 102, 12034, 10450, 2213, 102, 16660, 102]",8
1308,"[16660, 102, 16660, 102, 5989, 23632, 2629, 102]",8
1309,"[16660, 102, 16660, 102, 16660, 102]",6
1310,"[16660, 102, 16660, 102, 16660, 102]",6
1311,"[16660, 102, 6522, 102, 16660, 102]",6
1312,"[8744, 102, 2865, 102, 16660, 102, 5986, 21486, 2620, 102]",10
1313,"[6327, 102, 2524, 102, 9297, 102, 12034, 10450, 2213, 102, 5989, 16576, 2620, 102]",14
1314,"[15041, 102, 16611, 102, 16660, 102, 16660, 102]",8
1315,"[16660, 102, 16660, 102, 5989, 16068, 2683, 102]",8
1316,"[16660, 102, 16660, 102, 16660, 102]",6
1317,"[16660, 102, 12034, 10450, 2213, 102, 5989, 2692, 2620, 2581, 102]",11
1318,"[16660, 102, 12034, 10450, 2213, 102, 16660, 102]",8
1319,"[16660, 102, 12034, 10450, 2213, 102, 16660, 102]",8
1320,"[12328, 102, 16660, 102, 5989, 28756, 2683, 102]",8
1321,"[16660, 102, 12034, 10450, 2213, 102, 5989, 28154, 2509, 102]",10
1322,"[16660, 102, 12034, 10450, 2213, 102, 16660, 102]",8
1323,"[1038, 2094, 1011, 1054, 102, 15303, 102, 16660, 102, 5989, 22022, 2549, 102]",13
1324,"[1038, 2094, 1011, 1054, 102, 15303, 102, 16660, 102, 5989, 22394, 2629, 102]",13
1325,"[12328, 102, 16660, 102, 16660, 102]",6
1326,"[16660, 102, 16660, 102, 16660, 102]",6
1327,"[16660, 102, 12034, 10450, 2213, 102, 20317, 2683, 2475, 102]",10
1328,"[16660, 102, 16660, 102, 16660, 102]",6
1329,"[15041, 102, 10710, 102, 4309, 2099, 102, 16660, 102, 16660, 102]",11
1330,"[2865, 102, 5527, 102, 3029, 102, 16660, 102, 16660, 102]",10
1331,"[16660, 102, 2310, 6806, 102, 18315, 2278, 8889, 2509, 12274, 5737, 21572, 102]",13
1332,"[16660, 102, 3158, 26557, 102, 16660, 102]",7
1333,"[16660, 102, 16660, 102, 16660, 102]",6
1334,"[18847, 22925, 102, 16660, 102, 6131, 1011, 1016, 102]",9
1335,"[3572, 102, 8641, 102, 18332, 102, 17557, 102, 1020, 2050, 1013, 4462, 102]",13
1336,"[2436, 102, 8139, 102, 16611, 102, 15669, 2527, 102, 16660, 102]",11
1337,"[26110, 102, 15196, 102, 1058, 2581, 102, 16660, 102]",9
1338,"[26110, 102, 15196, 102, 1058, 2581, 102, 1058, 2581, 2078, 2509, 2278, 2629, 2063, 1011, 6185, 2546, 1011, 24665, 7274, 102]",21
1339,"[4773, 28727, 2015, 102, 16660, 102, 20116, 17134, 10790, 1011, 1015, 2078, 102]",13
1340,"[15196, 102, 6970, 8663, 2638, 16649, 102, 1058, 2581, 102, 1058, 2581, 1011, 1039, 2629, 2063, 1011, 2403, 1011, 24665, 2100, 1011, 1055, 102]",24
1341,"[16660, 102, 1058, 2581, 102, 1058, 2581, 2078, 2509, 2278, 2629, 2063, 1011, 5890, 2546, 1011, 24665, 2078, 102]",19
1342,"[10710, 15759, 102, 15041, 102, 10710, 102, 6522, 102, 16660, 102]",11
1343,"[16660, 102, 1058, 2581, 102, 16660, 102]",7
1344,"[16660, 102, 16660, 102, 16660, 102]",6
1345,"[2897, 102, 15581, 2545, 102, 16660, 102, 18833, 1011, 1050, 17134, 102]",12
1346,"[13903, 102, 2447, 102, 15581, 2545, 102, 16660, 102, 16660, 102]",11
1347,"[16660, 102, 5415, 102, 16660, 102]",6
1348,"[16660, 102, 5415, 102, 16660, 102]",6
1349,"[16660, 102, 16660, 102, 16660, 102]",6
1350,"[16660, 102, 16660, 102, 16660, 102]",6
1351,"[2048, 1011, 2126, 102, 22229, 102, 16611, 102, 16660, 102, 1049, 7898, 23352, 102]",14
1352,"[16660, 102, 16660, 102, 11703, 2102, 16068, 16086, 102]",9
1353,"[4316, 102, 4170, 102, 14658, 102, 27080, 2015, 102, 16660, 102, 16660, 102]",13
1354,"[16660, 102, 16660, 102, 16660, 102]",6
1355,"[16660, 102, 16660, 102, 10514, 2050, 23352, 2692, 14289, 102]",10
1356,"[16660, 102, 16660, 102, 16660, 102]",6
1357,"[16660, 102, 16660, 102, 16660, 102]",6
1358,"[16660, 102, 16660, 102, 16660, 102]",6
1359,"[2048, 1011, 2126, 102, 22229, 102, 16611, 102, 13012, 2015, 16211, 2890, 102, 24529, 2595, 14142, 2692, 102]",18
1360,"[18833, 102, 15196, 102, 4440, 2361, 102, 5507, 2063, 102, 16660, 102]",12
1361,"[4895, 18447, 2121, 21531, 3064, 102, 2373, 102, 4425, 102, 11139, 102, 4440, 2361, 102, 5507, 2063, 102, 6047, 16068, 8889, 15472, 2094, 102]",24
1362,"[16660, 102, 4440, 2361, 102, 5507, 2063, 102, 8827, 18139, 16048, 102]",12
1363,"[16660, 102, 16660, 102, 16660, 102]",6
1364,"[16660, 102, 4440, 2361, 102, 5507, 2063, 102, 16660, 102]",10
1365,"[16660, 102, 16660, 102, 16660, 102]",6
1366,"[24888, 2213, 102, 15924, 102, 4440, 2361, 102, 5507, 2063, 102, 16660, 102]",13
1367,"[15924, 102, 4440, 2361, 102, 5507, 2063, 102, 16660, 102]",10
1368,"[2897, 102, 15581, 2545, 102, 9874, 7159, 102, 8915, 2860, 1011, 4185, 2509, 8197, 102]",15
1369,"[18649, 102, 15581, 2545, 102, 16660, 102, 16660, 102]",9
1370,"[16660, 102, 16660, 102, 8915, 2860, 1011, 6273, 2549, 12083, 102]",11
1371,"[16660, 102, 9874, 7159, 102, 8915, 2860, 1011, 19714, 14905, 102]",11
1372,"[16660, 102, 9874, 7159, 102, 16660, 102]",7
1373,"[16660, 102, 16660, 102, 16660, 102]",6
1374,"[16660, 102, 6522, 102, 16660, 102]",6
1375,"[18833, 102, 15196, 102, 9874, 7159, 102, 10722, 1011, 1055, 2683, 102]",12
1376,"[4773, 28727, 2015, 102, 9874, 7159, 102, 2694, 1011, 12997, 12376, 2487, 2361, 102]",14
1377,"[2897, 102, 15581, 2545, 102, 9874, 7159, 102, 8915, 2860, 1011, 4413, 2549, 12083, 102]",15
1378,"[2799, 2869, 102, 16660, 102, 1056, 2860, 18613, 1011, 7987, 2615, 11387, 2549, 102]",14
1379,"[7588, 102, 16611, 102, 16660, 102, 25651, 2487, 102]",9
1380,"[2799, 2869, 102, 16660, 102, 14595, 2213, 1011, 1039, 12376, 2549, 102]",12
1381,"[16660, 102, 16660, 102, 16660, 102]",6
1382,"[6140, 102, 14903, 102, 9874, 7159, 102, 8915, 18613, 1011, 6131, 2487, 4609, 102]",14
1383,"[3543, 102, 3898, 102, 13855, 102, 16611, 102, 16660, 102, 16660, 102]",12
1384,"[16660, 102, 16660, 102, 16660, 102]",6
1385,"[16660, 102, 16660, 102, 24529, 16703, 2290, 3501, 2546, 29345, 2063, 102]",12
1386,"[8744, 102, 2865, 102, 9099, 23865, 102, 16660, 102]",9
1387,"[16660, 102, 25339, 102, 2373, 102, 16660, 102]",8
1388,"[4472, 102, 21049, 102, 1056, 14289, 1011, 3572, 102, 1041, 29097, 1011, 1056, 14289, 1011, 1038, 13687, 102]",18
1389,"[16660, 102, 1056, 2361, 1011, 4957, 102, 16660, 102]",9
1390,"[15924, 102, 16660, 102, 1056, 2140, 1011, 16420, 18613, 2620, 2361, 102]",12
1391,"[16660, 102, 16660, 102, 1056, 2140, 1011, 8040, 21486, 14142, 102]",11
1392,"[14048, 102, 3688, 102, 1056, 2361, 1011, 4957, 102, 1056, 2140, 1011, 8827, 14526, 2692, 2361, 102]",17
1393,"[2436, 102, 8139, 102, 16660, 102, 16660, 102]",8
1394,"[8641, 102, 3572, 102, 16660, 102, 6643, 16932, 2683, 2629, 2226, 1011, 1015, 2102, 16526, 102]",16
1395,"[7588, 102, 16611, 102, 9258, 102, 2974, 102, 16660, 102]",10
1396,"[16660, 102, 16660, 102, 6643, 23499, 19317, 2226, 1011, 20720, 2527, 102]",12
1397,"[3572, 102, 16660, 102, 16660, 102]",6
1398,"[26315, 102, 16660, 102, 16660, 102]",6
1399,"[17736, 102, 16660, 102, 16660, 102]",6
1400,"[6269, 102, 12328, 102, 7953, 102, 5733, 102, 18798, 16059, 102, 16660, 102]",13
1401,"[16660, 102, 9258, 102, 2974, 102, 16660, 102]",8
1402,"[16660, 102, 16660, 102, 4464, 2620, 2683, 2549, 102]",9
1403,"[16660, 102, 9829, 15166, 102, 1058, 2213, 18613, 2213, 2487, 2860, 2475, 2480, 102]",14
1404,"[3274, 102, 3572, 102, 9829, 15166, 102, 1058, 2213, 14142, 8889, 2487, 2860, 2475, 2480, 102]",16
1405,"[3259, 102, 16660, 102, 24259, 2475, 1011, 1018, 102]",9
1406,"[16660, 102, 16660, 102, 16660, 102]",6
1407,"[16660, 102, 16660, 102, 4029, 21572, 1013, 26419, 2140, 1013, 1015, 2140, 2487, 102, 1013, 102]",16
1408,"[16660, 102, 16660, 102, 16660, 102]",6
1409,"[26315, 102, 16660, 102, 1042, 11927, 2615, 2487, 2050, 102]",10
1410,"[3572, 102, 8641, 102, 2702, 3676, 102, 6191, 2620, 1011, 5764, 2549, 102]",13
1411,"[16660, 102, 2702, 3676, 102, 6191, 2620, 1011, 3515, 2629, 102]",11
1412,"[16660, 102, 2702, 3676, 102, 16660, 102]",7
1413,"[16660, 102, 22834, 3351, 2906, 102, 16660, 102]",8
1414,"[2188, 102, 5746, 102, 4258, 102, 5572, 2278, 102, 16660, 102]",11
1415,"[16660, 102, 16660, 102, 4966, 1011, 1054, 16932, 28921, 27421, 11387, 102]",12
1416,"[12328, 102, 16660, 102, 16660, 102]",6
1417,"[16660, 102, 16985, 12349, 102, 16215, 2480, 2692, 2575, 10790, 2475, 2271, 102]",13
1418,"[2188, 102, 5746, 102, 4258, 102, 16660, 102, 16660, 102]",10
1419,"[3572, 102, 8641, 102, 16660, 102, 1056, 18195, 1011, 27937, 25746, 2629, 102]",13
1420,"[16660, 102, 16985, 12349, 102, 16660, 102]",7
1421,"[16660, 102, 16985, 12349, 102, 6643, 26224, 2475, 2226, 102]",10
1422,"[8080, 102, 2608, 102, 4832, 102, 16985, 12349, 102, 16660, 102]",11
1423,"[16660, 102, 16660, 102, 24529, 2015, 14526, 10790, 2549, 2271, 102]",11
1424,"[16660, 102, 16985, 12349, 102, 24529, 2015, 14526, 10790, 2487, 2271, 102]",12
1425,"[3572, 102, 15114, 102, 16660, 102, 24529, 2015, 16576, 2620, 2271, 102]",12
1426,"[8641, 102, 3572, 102, 16985, 12349, 102, 24529, 2015, 12521, 12376, 2475, 2271, 102]",14
1427,"[12191, 102, 5658, 8654, 102, 3274, 102, 16611, 102, 16660, 102, 22975, 2213, 8889, 2549, 2271, 102]",17
1428,"[16660, 102, 16985, 12349, 102, 16215, 2480, 2692, 19317, 2692, 2509, 2271, 102]",13
1429,"[16660, 102, 16660, 102, 1056, 16523, 1011, 17371, 11387, 102]",10
1430,"[18649, 102, 15581, 2545, 102, 16660, 102, 16660, 102]",9
1431,"[16660, 102, 2236, 102, 3751, 102, 6584, 2575, 2620, 2549, 102]",11
1432,"[16660, 102, 16985, 12349, 102, 16660, 102]",7
1433,"[18649, 102, 15581, 2545, 102, 16985, 12349, 102, 9706, 2094, 2692, 2549, 2271, 102]",14
1434,"[3572, 102, 15114, 102, 16985, 12349, 102, 16660, 102]",9
1435,"[16660, 102, 16660, 102, 16660, 102]",6
1436,"[16660, 102, 2624, 2271, 102, 16660, 102]",7
1437,"[16660, 102, 25353, 22144, 6200, 102, 16660, 102]",8
1438,"[23378, 102, 2867, 102, 16660, 102, 16660, 102]",8
1439,"[16660, 102, 16660, 102, 16660, 102]",6
1440,"[5746, 102, 2678, 102, 16611, 102, 25353, 3676, 102, 16660, 102]",11
1441,"[7588, 102, 16611, 102, 12418, 102, 27003, 1011, 6694, 102]",10
1442,"[3572, 102, 8641, 102, 19181, 4590, 102, 16660, 102]",9
1443,"[16660, 102, 5951, 102, 8139, 102, 16660, 102]",8
1444,"[16660, 102, 16660, 102, 16660, 102]",6
1445,"[16660, 102, 16660, 102, 16660, 102]",6
1446,"[6922, 102, 2678, 102, 16660, 102, 16660, 102]",8
1447,"[16660, 102, 16660, 102, 16660, 102]",6
1448,"[3572, 102, 16660, 102, 16351, 24096, 2683, 20842, 102]",9
1449,"[10274, 102, 12391, 102, 16660, 102]",6
1450,"[5746, 102, 2678, 102, 16611, 102, 3507, 2229, 102, 16660, 102]",11
1451,"[17736, 102, 16660, 102, 16660, 102]",6
1452,"[16660, 102, 3103, 4502, 2243, 102, 16660, 102]",8
1453,"[16660, 102, 16660, 102, 2512, 1011, 14506, 25856, 102]",9
1454,"[2132, 19093, 102, 4942, 6460, 25509, 102, 16660, 102]",9
1455,"[16660, 102, 20383, 2239, 102, 1056, 2692, 2575, 2683, 16703, 2692, 102]",12
1456,"[6046, 102, 18649, 102, 16660, 102, 16660, 102]",8
1457,"[16660, 102, 3886, 8043, 3111, 102, 4868, 18613, 102]",9
1458,"[16660, 102, 3886, 8043, 3111, 102, 16660, 102]",8
1459,"[5746, 102, 2678, 102, 16611, 102, 16660, 102, 16660, 102]",10
1460,"[16660, 102, 16660, 102, 19151, 16872, 25016, 18413, 102]",9
1461,"[24888, 2213, 102, 15924, 102, 2707, 15937, 102, 16660, 102]",10
1462,"[16660, 102, 16660, 102, 2358, 12521, 2620, 14945, 4328, 2475, 102]",11
1463,"[16660, 102, 16660, 102, 6046, 1013, 2341, 18274, 2080, 102]",10
1464,"[24888, 2213, 102, 15924, 102, 2707, 15937, 102, 16660, 102]",10
1465,"[3417, 102, 5329, 102, 2707, 15937, 102, 16660, 102]",9
1466,"[2436, 102, 8139, 102, 16660, 102, 16660, 102]",8
1467,"[2388, 15271, 102, 16660, 102, 16660, 102]",7
1468,"[16660, 102, 2707, 15937, 102, 16660, 102]",7
1469,"[18833, 102, 15196, 102, 16660, 102, 18833, 10288, 2696, 2050, 2509, 2497, 2243, 102]",14
1470,"[3417, 102, 5329, 102, 2707, 15937, 102, 16660, 102]",9
1471,"[16660, 102, 2707, 15937, 102, 16660, 102]",7
1472,"[24888, 2213, 102, 15924, 102, 16660, 102, 17917, 21926, 2487, 2094, 5737, 6692, 8093, 102]",15
1473,"[16660, 102, 9413, 3995, 15312, 102, 3438, 1011, 16528, 1011, 5641, 2683, 102]",13
1474,"[16660, 102, 16660, 102, 16660, 102]",6
1475,"[16660, 102, 16660, 102, 24582, 2271, 2497, 21926, 18827, 102]",10
1476,"[3417, 102, 5329, 102, 2707, 15937, 102, 16660, 102]",9
1477,"[10751, 4328, 102, 15196, 102, 2707, 15937, 102, 16660, 102]",10
1478,"[16660, 102, 16660, 102, 2938, 14647, 19317, 5657, 2278, 102]",10
1479,"[16660, 102, 2707, 15937, 102, 9779, 2475, 13102, 4305, 2546, 102]",11
1480,"[16660, 102, 2707, 15937, 102, 24582, 2271, 2497, 12521, 2620, 2549, 102]",12
1481,"[16660, 102, 17624, 102, 16660, 102]",6
1482,"[16660, 102, 1041, 29278, 12972, 102, 16660, 102]",8
1483,"[16660, 102, 16660, 102, 16660, 102]",6
1484,"[3572, 102, 15114, 102, 16660, 102, 11867, 2243, 1011, 1037, 2692, 16703, 2475, 102]",14
1485,"[3572, 102, 16660, 102, 16660, 102]",6
1486,"[16660, 102, 16660, 102, 16660, 102]",6
1487,"[16660, 102, 9665, 102, 3795, 102, 16660, 102]",8
1488,"[18833, 102, 15196, 102, 16660, 102, 16660, 102]",8
1489,"[16660, 102, 8412, 102, 16660, 102]",6
1490,"[16660, 102, 8412, 102, 16660, 102]",6
1491,"[16660, 102, 8412, 102, 7367, 2140, 15136, 24087, 102]",9
1492,"[16660, 102, 8412, 102, 16428, 9737, 2629, 11514, 16558, 2243, 102]",11
1493,"[16660, 102, 8412, 102, 22064, 2480, 1011, 1059, 17788, 2475, 102, 1013, 102, 1062, 12458, 102]",16
1494,"[16660, 102, 16660, 102, 2149, 2213, 2475, 3351, 1013, 1058, 102]",11
1495,"[7588, 102, 16611, 102, 16660, 102, 16660, 102]",8
1496,"[16660, 102, 4372, 2121, 5856, 6290, 102, 16660, 102]",9
1497,"[16660, 102, 8412, 102, 16660, 102]",6
1498,"[2132, 19093, 102, 16660, 102, 16660, 102]",7
1499,"[16660, 102, 16660, 102, 9108, 2099, 2615, 17788, 2692, 2615, 102]",11
1500,"[2188, 102, 5746, 102, 16335, 2015, 102, 16660, 102, 9108, 22381, 29345, 2692, 102]",14
1501,"[16660, 102, 16660, 102, 9108, 2890, 2620, 15136, 14277, 102]",10
1502,"[16660, 102, 16660, 102, 9108, 2099, 1011, 2004, 14142, 2290, 102]",11
1503,"[2132, 19093, 102, 16660, 102, 16660, 102]",7
1504,"[16660, 102, 16660, 102, 29215, 11020, 2015, 26493, 1013, 1038, 102]",11
1505,"[16660, 102, 8412, 102, 16660, 102]",6
1506,"[16660, 102, 8412, 102, 16660, 102]",6
1507,"[5527, 102, 8312, 102, 4475, 102, 16660, 102, 16660, 102]",10
1508,"[3617, 102, 8629, 102, 8412, 102, 11265, 2595, 2509, 2243, 1013, 1055, 102]",13
1509,"[16660, 102, 16660, 102, 16660, 102]",6
1510,"[16660, 102, 8412, 102, 16660, 102]",6
1511,"[15581, 2121, 102, 7635, 102, 8412, 102, 1044, 2615, 20974, 10278, 102]",12
1512,"[16611, 102, 16660, 102, 1044, 2615, 10270, 11387, 3286, 102]",10
1513,"[16660, 102, 16660, 102, 1044, 2615, 2140, 1011, 2322, 2094, 2860, 2475, 102]",13
1514,"[16660, 102, 8412, 102, 1044, 13535, 2102, 24087, 2692, 2860, 102]",11
1515,"[16660, 102, 16660, 102, 1044, 13535, 2102, 18613, 102]",9
1516,"[16660, 102, 16660, 102, 16660, 102]",6
1517,"[3572, 102, 8641, 102, 8412, 102, 8412, 102, 29215, 2015, 102]",11
1518,"[16660, 102, 16660, 102, 4958, 10288, 10790, 2050, 1013, 1059, 4048, 102]",12
1519,"[16660, 102, 16660, 102, 16660, 102]",6
1520,"[4641, 8454, 102, 15545, 2015, 102, 8412, 102, 2852, 1011, 11721, 29345, 102]",13
1521,"[3617, 102, 22889, 2099, 102, 8629, 102, 16660, 102, 16233, 20974, 2050, 21926, 2692, 2140, 102]",16
1522,"[11503, 27108, 13375, 102, 16660, 102, 16660, 102]",8
1523,"[3617, 102, 8629, 102, 16660, 102, 1047, 1011, 5388, 17914, 2629, 1011, 5890, 102]",14
1524,"[16660, 102, 8412, 102, 16233, 6593, 2595, 10790, 1013, 1048, 102]",11
1525,"[2391, 102, 5607, 102, 3617, 102, 8629, 102, 16660, 102, 16233, 2818, 19841, 1013, 21144, 19422, 102]",17
1526,"[3729, 1011, 23378, 102, 2867, 102, 16660, 102, 3729, 2595, 2213, 16086, 10179, 102]",14
1527,"[16660, 102, 8412, 102, 16660, 102]",6
1528,"[11503, 27108, 13375, 102, 16660, 102, 16660, 102]",8
1529,"[16660, 102, 8412, 102, 16660, 102]",6
1530,"[16660, 102, 8412, 102, 1058, 2546, 1011, 6255, 8943, 2213, 102]",11
1531,"[10014, 102, 16611, 102, 8412, 102, 16660, 102]",8
1532,"[19400, 2015, 102, 15581, 2545, 102, 8412, 102, 9078, 19961, 2050, 102]",12
1533,"[16660, 102, 16660, 102, 16660, 102]",6
1534,"[4966, 102, 1054, 2860, 102, 15303, 102, 16660, 102, 16660, 102]",11
1535,"[16660, 102, 16660, 102, 28879, 2099, 16703, 2581, 1011, 1018, 102]",11
1536,"[16660, 102, 3948, 102, 16660, 102]",6
1537,"[3638, 102, 16660, 102, 16660, 102]",6
1538,"[4472, 102, 21049, 102, 2026, 14479, 102, 16660, 102]",9
1539,"[16660, 102, 4784, 25379, 102, 1055, 3619, 24096, 25746, 2549, 102]",11
1540,"[9019, 102, 8000, 102, 25025, 2015, 102, 15488, 2243, 102, 16660, 102]",12
1541,"[4641, 8454, 102, 15545, 2015, 102, 16660, 102, 29584, 1011, 16327, 2549, 102]",13
1542,"[16660, 102, 16660, 102, 21887, 12644, 102, 2828, 102, 2462, 1011, 1037, 102, 8313, 102, 10557, 102]",17
1543,"[16660, 102, 15488, 13775, 102, 16660, 102]",7
1544,"[16660, 102, 16660, 102, 16660, 102]",6
1545,"[16660, 102, 16660, 102, 16660, 102]",6
1546,"[16660, 102, 15488, 13775, 102, 16660, 102]",7
1547,"[16660, 102, 15488, 13775, 102, 16660, 102]",7
1548,"[16660, 102, 3948, 102, 2452, 102, 2194, 102, 16660, 102]",10
1549,"[7588, 102, 16611, 102, 16660, 102, 16660, 102]",8
1550,"[8641, 102, 3572, 102, 14308, 4502, 102, 22889, 1011, 24978, 2615, 1011, 7558, 102]",14
1551,"[9779, 102, 16660, 102, 16660, 102]",6
1552,"[9779, 102, 4241, 22903, 3363, 102, 16660, 102]",8
1553,"[16660, 102, 16660, 102, 16660, 102]",6
1554,"[16660, 102, 15315, 9541, 3676, 102, 2640, 102, 7886, 1011, 16528, 102]",12
1555,"[16660, 102, 5746, 6767, 2595, 102, 16660, 102]",8
1556,"[16660, 102, 4241, 22903, 3363, 102, 1038, 1011, 5388, 16068, 102]",11
1557,"[16660, 102, 16660, 102, 16660, 102]",6
1558,"[16660, 102, 16660, 102, 16660, 102]",6
1559,"[16660, 102, 16660, 102, 16660, 102]",6
1560,"[3572, 102, 15114, 102, 21934, 24759, 2964, 102, 2900, 102, 16660, 102]",12
1561,"[3572, 102, 15114, 102, 21934, 24759, 2964, 102, 2900, 102, 19817, 1011, 1048, 2546, 12273, 11514, 2094, 2475, 1011, 2030, 102, 1013, 102, 4372, 102]",25
1562,"[16660, 102, 9033, 8004, 102, 16660, 102]",7
1563,"[16660, 102, 1040, 2361, 102, 5746, 102, 2678, 102, 4830, 12521, 8889, 102, 1012, 1019, 102]",16
1564,"[2482, 102, 5746, 102, 2678, 102, 16660, 102, 8292, 1011, 11047, 2692, 2278, 12521, 1011, 1055, 2487, 102]",18
